video_name,tag
face9_1_0_419_449_neutral.mp4,neutral
face9_1_1_749_929_neutral.mp4,neutral
face9_1_2_1678_1708_happy.mp4,happy
face9_1_3_1738_1978_relax.mp4,relax
face9_1_4_2007_2157_neutral.mp4,neutral
face9_1_5_1888_2757_neutral.mp4,neutral
face9_1_6_2787_2967_happy.mp4,happy
face9_1_7_1918_3086_neutral.mp4,neutral
face9_1_8_3716_4045_neutral.mp4,neutral
face9_1_9_4075_5064_happy.mp4,happy
face9_1_10_3746_5364_neutral.mp4,neutral
face9_1_11_5394_5484_happy.mp4,happy
face9_1_12_5514_5844_neutral.mp4,neutral
face9_1_13_5874_5964_happy.mp4,happy
face9_1_14_6113_6503_neutral.mp4,neutral
face9_1_15_6533_6923_relax.mp4,relax
face9_1_16_6953_7972_neutral.mp4,neutral
face9_1_17_8001_8121_happy.mp4,happy
face9_1_18_8121_8211_relax.mp4,relax
face9_1_19_8421_8781_neutral.mp4,neutral
face9_1_20_8931_9140_neutral.mp4,neutral
face9_1_21_9170_9380_relax.mp4,relax
face9_1_22_9410_9500_neutral.mp4,neutral
face9_1_23_9530_9770_relax.mp4,relax
face9_1_24_9800_9830_neutral.mp4,neutral
face9_1_25_9860_10249_relax.mp4,relax
face9_1_26_10279_10369_neutral.mp4,neutral
face9_1_27_10399_10789_relax.mp4,relax
face9_1_28_10879_11178_happy.mp4,happy
