video_name,tag
face9_3_0_450_600_neutral.mp4,neutral
face9_3_1_625_775_relax.mp4,relax
face9_3_2_900_1025_relax.mp4,relax
face9_3_3_1025_1225_relax.mp4,relax
face9_3_4_125_1300_relax.mp4,relax
face9_3_5_1325_1450_neutral.mp4,neutral
face9_3_6_1650_1900_neutral.mp4,neutral
face9_3_7_1925_1950_neutral.mp4,neutral
face9_3_8_1975_2325_neutral.mp4,neutral
face9_3_9_2350_2450_stress.mp4,angry
face9_3_10_2650_2675_relax.mp4,relax
face9_3_11_2700_2725_relax.mp4,relax
face9_3_12_2975_3000_relax.mp4,relax
face9_3_13_3025_3850_relax.mp4,relax
face9_3_14_3875_3950_happy.mp4,happy
face9_3_15_3975_4025_neutral.mp4,neutral
face9_3_16_4050_4100_happy.mp4,happy
face9_3_17_4400_4650_stress.mp4,angry
face9_3_18_4675_4700_stress.mp4,angry
face9_3_19_4725_4825_stress.mp4,angry
face9_3_20_4850_4875_stress.mp4,angry
face9_3_21_4925_4975_neutral.mp4,neutral
face9_3_22_4575_5575_stress.mp4,angry
face9_3_23_5600_5725_happy.mp4,happy
face9_3_24_4625_6075_neutral.mp4,neutral
face9_3_25_6100_6125_relax.mp4,relax
face9_3_26_6150_6175_happy.mp4,happy
