video_name,tag
face9_5_0_125_225_neutral.mp4,neutral
face9_5_1_2950_2975_stress.mp4,angry
face9_5_2_3000_3025_neutral.mp4,neutral
face9_5_3_3050_3075_relax.mp4,relax
face9_5_4_3100_3125_relax.mp4,relax
face9_5_5_3150_3200_relax.mp4,relax
face9_5_6_3225_3275_neutral.mp4,neutral
face9_5_7_3300_3425_relax.mp4,relax
face9_5_8_4450_4475_relax.mp4,relax
face9_5_9_4600_4700_happy.mp4,happy
face9_5_10_4800_4900_relax.mp4,relax
face9_5_11_4575_5275_relax.mp4,relax
face9_5_12_5300_5350_relax.mp4,relax
face9_5_13_5475_5550_neutral.mp4,neutral
face9_5_14_5650_5675_happy.mp4,happy
face9_5_15_5700_5725_relax.mp4,relax
face9_5_16_5775_6625_stress.mp4,angry
face9_5_17_6725_6825_relax.mp4,relax
face9_5_18_6850_6950_relax.mp4,relax
face9_5_19_6975_7100_happy.mp4,happy
face9_5_20_7675_7725_happy.mp4,happy
face9_5_21_8475_8525_stress.mp4,angry
