,id,name,label,img_url
0,265,frame_000265,negative-deactive,frame_000265.PNG
1,266,frame_000266,negative-deactive,frame_000266.PNG
2,297,frame_000297,negative-deactive,frame_000297.PNG
3,304,frame_000304,positive-deactive,frame_000304.PNG
4,305,frame_000305,positive-deactive,frame_000305.PNG
5,306,frame_000306,positive-deactive,frame_000306.PNG
6,307,frame_000307,positive-deactive,frame_000307.PNG
7,308,frame_000308,positive-deactive,frame_000308.PNG
8,309,frame_000309,positive-deactive,frame_000309.PNG
9,310,frame_000310,positive-deactive,frame_000310.PNG
10,311,frame_000311,positive-deactive,frame_000311.PNG
11,312,frame_000312,positive-deactive,frame_000312.PNG
12,313,frame_000313,positive-deactive,frame_000313.PNG
13,314,frame_000314,positive-deactive,frame_000314.PNG
14,315,frame_000315,positive-deactive,frame_000315.PNG
15,316,frame_000316,positive-deactive,frame_000316.PNG
16,317,frame_000317,positive-deactive,frame_000317.PNG
17,318,frame_000318,positive-deactive,frame_000318.PNG
18,319,frame_000319,positive-deactive,frame_000319.PNG
19,320,frame_000320,positive-deactive,frame_000320.PNG
20,321,frame_000321,positive-deactive,frame_000321.PNG
21,322,frame_000322,positive-deactive,frame_000322.PNG
22,323,frame_000323,positive-deactive,frame_000323.PNG
23,324,frame_000324,positive-deactive,frame_000324.PNG
24,325,frame_000325,positive-deactive,frame_000325.PNG
25,326,frame_000326,positive-deactive,frame_000326.PNG
26,327,frame_000327,positive-deactive,frame_000327.PNG
27,328,frame_000328,positive-deactive,frame_000328.PNG
28,329,frame_000329,positive-deactive,frame_000329.PNG
29,330,frame_000330,negative-deactive,frame_000330.PNG
30,331,frame_000331,negative-deactive,frame_000331.PNG
31,347,frame_000347,positive-active,frame_000347.PNG
32,348,frame_000348,positive-active,frame_000348.PNG
33,349,frame_000349,positive-active,frame_000349.PNG
34,350,frame_000350,positive-active,frame_000350.PNG
35,351,frame_000351,positive-active,frame_000351.PNG
36,352,frame_000352,positive-active,frame_000352.PNG
37,353,frame_000353,positive-active,frame_000353.PNG
38,354,frame_000354,positive-active,frame_000354.PNG
39,355,frame_000355,positive-active,frame_000355.PNG
40,356,frame_000356,positive-deactive,frame_000356.PNG
