,id,name,label,img_url
0,0,frame_000000,neutral,frame_000000.PNG
1,1,frame_000001,neutral,frame_000001.PNG
2,2,frame_000002,neutral,frame_000002.PNG
3,3,frame_000003,neutral,frame_000003.PNG
4,4,frame_000004,neutral,frame_000004.PNG
5,5,frame_000005,neutral,frame_000005.PNG
6,6,frame_000006,neutral,frame_000006.PNG
7,7,frame_000007,neutral,frame_000007.PNG
8,16,frame_000016,neutral,frame_000016.PNG
9,17,frame_000017,neutral,frame_000017.PNG
10,18,frame_000018,neutral,frame_000018.PNG
11,19,frame_000019,neutral,frame_000019.PNG
12,20,frame_000020,neutral,frame_000020.PNG
13,21,frame_000021,neutral,frame_000021.PNG
14,22,frame_000022,neutral,frame_000022.PNG
15,23,frame_000023,neutral,frame_000023.PNG
16,24,frame_000024,neutral,frame_000024.PNG
17,25,frame_000025,neutral,frame_000025.PNG
18,26,frame_000026,positive-deactive,frame_000026.PNG
19,27,frame_000027,positive-deactive,frame_000027.PNG
20,28,frame_000028,positive-active,frame_000028.PNG
21,29,frame_000029,positive-active,frame_000029.PNG
22,30,frame_000030,positive-active,frame_000030.PNG
23,31,frame_000031,positive-active,frame_000031.PNG
24,32,frame_000032,positive-active,frame_000032.PNG
25,33,frame_000033,positive-active,frame_000033.PNG
26,34,frame_000034,positive-active,frame_000034.PNG
27,35,frame_000035,positive-active,frame_000035.PNG
28,36,frame_000036,positive-active,frame_000036.PNG
29,37,frame_000037,positive-active,frame_000037.PNG
30,38,frame_000038,positive-active,frame_000038.PNG
31,39,frame_000039,positive-active,frame_000039.PNG
32,40,frame_000040,positive-active,frame_000040.PNG
33,41,frame_000041,positive-active,frame_000041.PNG
34,42,frame_000042,positive-active,frame_000042.PNG
35,43,frame_000043,positive-active,frame_000043.PNG
36,44,frame_000044,positive-active,frame_000044.PNG
37,45,frame_000045,positive-active,frame_000045.PNG
38,46,frame_000046,positive-active,frame_000046.PNG
39,47,frame_000047,positive-active,frame_000047.PNG
40,48,frame_000048,positive-active,frame_000048.PNG
41,49,frame_000049,positive-active,frame_000049.PNG
42,50,frame_000050,positive-active,frame_000050.PNG
43,51,frame_000051,positive-active,frame_000051.PNG
44,52,frame_000052,positive-active,frame_000052.PNG
45,53,frame_000053,positive-active,frame_000053.PNG
46,54,frame_000054,positive-active,frame_000054.PNG
47,55,frame_000055,positive-active,frame_000055.PNG
48,56,frame_000056,positive-active,frame_000056.PNG
49,57,frame_000057,positive-active,frame_000057.PNG
50,58,frame_000058,positive-active,frame_000058.PNG
51,59,frame_000059,positive-active,frame_000059.PNG
52,60,frame_000060,positive-active,frame_000060.PNG
53,61,frame_000061,positive-active,frame_000061.PNG
54,62,frame_000062,positive-active,frame_000062.PNG
55,63,frame_000063,positive-active,frame_000063.PNG
56,64,frame_000064,positive-active,frame_000064.PNG
57,65,frame_000065,positive-active,frame_000065.PNG
58,66,frame_000066,positive-active,frame_000066.PNG
59,67,frame_000067,positive-active,frame_000067.PNG
60,68,frame_000068,positive-active,frame_000068.PNG
61,69,frame_000069,positive-active,frame_000069.PNG
62,70,frame_000070,positive-active,frame_000070.PNG
63,71,frame_000071,positive-active,frame_000071.PNG
64,72,frame_000072,positive-active,frame_000072.PNG
65,73,frame_000073,positive-active,frame_000073.PNG
66,74,frame_000074,positive-active,frame_000074.PNG
67,75,frame_000075,positive-active,frame_000075.PNG
68,76,frame_000076,positive-active,frame_000076.PNG
69,77,frame_000077,positive-active,frame_000077.PNG
70,78,frame_000078,positive-active,frame_000078.PNG
71,79,frame_000079,positive-active,frame_000079.PNG
72,80,frame_000080,positive-active,frame_000080.PNG
73,81,frame_000081,positive-active,frame_000081.PNG
74,82,frame_000082,positive-active,frame_000082.PNG
75,83,frame_000083,positive-active,frame_000083.PNG
