,id,name,label,img_url
0,72,frame_000072,neutral,frame_000072.PNG
1,73,frame_000073,neutral,frame_000073.PNG
2,74,frame_000074,neutral,frame_000074.PNG
3,75,frame_000075,neutral,frame_000075.PNG
4,76,frame_000076,neutral,frame_000076.PNG
5,77,frame_000077,neutral,frame_000077.PNG
6,78,frame_000078,neutral,frame_000078.PNG
7,79,frame_000079,neutral,frame_000079.PNG
8,80,frame_000080,neutral,frame_000080.PNG
9,81,frame_000081,neutral,frame_000081.PNG
10,82,frame_000082,neutral,frame_000082.PNG
11,83,frame_000083,neutral,frame_000083.PNG
12,84,frame_000084,neutral,frame_000084.PNG
13,85,frame_000085,neutral,frame_000085.PNG
14,86,frame_000086,neutral,frame_000086.PNG
15,87,frame_000087,neutral,frame_000087.PNG
16,88,frame_000088,neutral,frame_000088.PNG
17,89,frame_000089,neutral,frame_000089.PNG
18,90,frame_000090,neutral,frame_000090.PNG
19,91,frame_000091,neutral,frame_000091.PNG
20,96,frame_000096,neutral,frame_000096.PNG
21,97,frame_000097,neutral,frame_000097.PNG
22,98,frame_000098,neutral,frame_000098.PNG
23,99,frame_000099,neutral,frame_000099.PNG
24,114,frame_000114,neutral,frame_000114.PNG
25,115,frame_000115,neutral,frame_000115.PNG
26,116,frame_000116,neutral,frame_000116.PNG
27,117,frame_000117,neutral,frame_000117.PNG
28,118,frame_000118,neutral,frame_000118.PNG
29,119,frame_000119,neutral,frame_000119.PNG
30,120,frame_000120,neutral,frame_000120.PNG
31,121,frame_000121,neutral,frame_000121.PNG
32,122,frame_000122,negative-active,frame_000122.PNG
33,134,frame_000134,neutral,frame_000134.PNG
34,135,frame_000135,neutral,frame_000135.PNG
35,136,frame_000136,neutral,frame_000136.PNG
36,137,frame_000137,neutral,frame_000137.PNG
37,138,frame_000138,neutral,frame_000138.PNG
38,139,frame_000139,neutral,frame_000139.PNG
39,140,frame_000140,neutral,frame_000140.PNG
40,141,frame_000141,neutral,frame_000141.PNG
41,142,frame_000142,positive-deactive,frame_000142.PNG
42,143,frame_000143,neutral,frame_000143.PNG
43,144,frame_000144,neutral,frame_000144.PNG
44,145,frame_000145,neutral,frame_000145.PNG
45,146,frame_000146,neutral,frame_000146.PNG
46,147,frame_000147,positive-deactive,frame_000147.PNG
47,148,frame_000148,positive-deactive,frame_000148.PNG
48,149,frame_000149,neutral,frame_000149.PNG
49,150,frame_000150,neutral,frame_000150.PNG
50,151,frame_000151,neutral,frame_000151.PNG
51,152,frame_000152,neutral,frame_000152.PNG
52,158,frame_000158,neutral,frame_000158.PNG
53,159,frame_000159,neutral,frame_000159.PNG
54,160,frame_000160,neutral,frame_000160.PNG
55,161,frame_000161,neutral,frame_000161.PNG
56,162,frame_000162,neutral,frame_000162.PNG
57,163,frame_000163,neutral,frame_000163.PNG
58,164,frame_000164,neutral,frame_000164.PNG
59,165,frame_000165,neutral,frame_000165.PNG
60,170,frame_000170,negative-deactive,frame_000170.PNG
61,171,frame_000171,negative-deactive,frame_000171.PNG
62,172,frame_000172,negative-deactive,frame_000172.PNG
63,173,frame_000173,negative-deactive,frame_000173.PNG
64,174,frame_000174,negative-deactive,frame_000174.PNG
65,175,frame_000175,negative-deactive,frame_000175.PNG
