,data_team,psy_team,pred
frame_000003.PNG,2,4,2
frame_000004.PNG,2,4,3
frame_000005.PNG,2,4,2
frame_000006.PNG,2,4,2
frame_000007.PNG,2,4,2
frame_000008.PNG,2,4,3
frame_000009.PNG,2,4,2
frame_000010.PNG,2,4,2
frame_000011.PNG,2,4,2
frame_000012.PNG,2,4,2
frame_000013.PNG,2,4,2
frame_000014.PNG,2,4,2
frame_000015.PNG,2,4,2
frame_000016.PNG,2,4,3
frame_000017.PNG,2,4,2
frame_000018.PNG,2,4,2
frame_000019.PNG,2,4,2
frame_000020.PNG,0,4,2
frame_000021.PNG,0,4,2
frame_000022.PNG,0,4,2
frame_000023.PNG,0,0,2
frame_000024.PNG,0,0,2
frame_000025.PNG,0,0,2
frame_000026.PNG,0,0,3
frame_000028.PNG,0,2,2
frame_000035.PNG,0,4,2
frame_000036.PNG,0,4,2
frame_000037.PNG,0,4,2
frame_000038.PNG,0,4,2
frame_000039.PNG,0,4,2
frame_000040.PNG,0,4,3
frame_000041.PNG,0,4,2
frame_000042.PNG,0,4,2
frame_000043.PNG,0,4,2
frame_000044.PNG,0,4,2
frame_000045.PNG,0,4,2
frame_000046.PNG,0,4,2
frame_000047.PNG,0,4,2
frame_000048.PNG,0,4,2
frame_000049.PNG,0,4,2
frame_000050.PNG,0,4,2
frame_000051.PNG,0,4,2
frame_000052.PNG,0,4,2
frame_000053.PNG,0,4,3
frame_000054.PNG,0,4,2
frame_000055.PNG,0,2,2
frame_000060.PNG,0,2,2
frame_000061.PNG,0,2,2
frame_000064.PNG,0,2,2
frame_000065.PNG,0,2,3
frame_000066.PNG,0,2,2
frame_000067.PNG,0,2,2
frame_000068.PNG,0,2,2
frame_000069.PNG,0,2,2
frame_000070.PNG,0,2,2
frame_000071.PNG,2,2,2
frame_000072.PNG,2,2,2
frame_000073.PNG,2,2,2
frame_000074.PNG,2,2,3
frame_000075.PNG,2,2,2
frame_000076.PNG,2,2,2
frame_000077.PNG,2,2,2
frame_000078.PNG,2,2,2
frame_000079.PNG,2,2,2
frame_000080.PNG,2,2,2
frame_000081.PNG,2,2,2
frame_000082.PNG,2,2,2
frame_000083.PNG,2,2,2
frame_000084.PNG,2,2,2
frame_000085.PNG,2,2,2
frame_000086.PNG,2,2,0
frame_000087.PNG,2,2,2
frame_000088.PNG,2,2,2
frame_000089.PNG,2,2,3
frame_000090.PNG,2,2,2
frame_000091.PNG,2,2,2
frame_000092.PNG,2,2,2
frame_000093.PNG,2,2,2
frame_000094.PNG,2,2,2
frame_000095.PNG,2,2,2
frame_000096.PNG,2,2,2
frame_000097.PNG,2,2,2
frame_000098.PNG,2,2,2
frame_000099.PNG,2,2,2
frame_000100.PNG,2,2,2
frame_000101.PNG,2,2,2
frame_000102.PNG,2,2,2
frame_000103.PNG,2,2,2
frame_000104.PNG,2,2,2
frame_000105.PNG,2,2,3
frame_000106.PNG,2,2,2
frame_000107.PNG,2,2,2
frame_000108.PNG,2,2,3
frame_000109.PNG,2,2,2
frame_000110.PNG,2,2,2
frame_000111.PNG,2,2,2
frame_000112.PNG,2,2,2
frame_000113.PNG,2,2,2
frame_000114.PNG,2,2,2
frame_000115.PNG,2,2,2
frame_000116.PNG,2,2,2
frame_000117.PNG,2,2,2
frame_000118.PNG,2,2,2
frame_000119.PNG,2,2,2
frame_000120.PNG,2,2,3
frame_000121.PNG,2,2,2
frame_000122.PNG,2,2,2
frame_000123.PNG,2,2,2
frame_000124.PNG,2,2,2
frame_000125.PNG,2,2,2
frame_000126.PNG,2,2,2
frame_000127.PNG,2,2,2
frame_000128.PNG,2,2,2
frame_000129.PNG,2,2,2
frame_000130.PNG,2,2,2
frame_000131.PNG,2,2,2
frame_000132.PNG,2,2,2
frame_000133.PNG,2,2,2
frame_000134.PNG,0,2,2
frame_000135.PNG,0,2,2
frame_000136.PNG,0,2,2
frame_000147.PNG,0,2,3
frame_000148.PNG,0,2,2
frame_000149.PNG,0,2,2
frame_000150.PNG,0,2,2
frame_000151.PNG,0,2,2
frame_000152.PNG,0,2,2
frame_000153.PNG,0,2,2
frame_000154.PNG,0,2,3
frame_000155.PNG,0,2,2
frame_000156.PNG,0,2,2
frame_000157.PNG,0,2,3
frame_000158.PNG,0,3,2
frame_000159.PNG,0,3,2
frame_000160.PNG,0,3,2
frame_000161.PNG,0,3,2
frame_000162.PNG,0,3,3
frame_000163.PNG,0,3,2
frame_000164.PNG,0,3,2
frame_000165.PNG,0,3,2
frame_000166.PNG,0,3,2
frame_000167.PNG,0,3,2
frame_000168.PNG,0,3,2
frame_000169.PNG,0,3,2
frame_000170.PNG,0,3,2
frame_000171.PNG,0,3,3
frame_000172.PNG,0,3,3
frame_000173.PNG,0,2,2
frame_000174.PNG,0,2,2
frame_000175.PNG,0,2,2
frame_000176.PNG,0,2,2
frame_000177.PNG,0,2,2
frame_000178.PNG,0,2,2
frame_000179.PNG,0,2,2
frame_000189.PNG,2,2,2
frame_000190.PNG,2,2,2
frame_000205.PNG,2,2,2
frame_000206.PNG,2,2,2
frame_000207.PNG,2,2,2
frame_000208.PNG,2,2,2
frame_000209.PNG,2,2,3
frame_000210.PNG,2,2,2
frame_000211.PNG,2,2,2
frame_000212.PNG,2,2,2
frame_000213.PNG,2,2,2
frame_000214.PNG,2,2,2
frame_000215.PNG,2,2,2
frame_000216.PNG,2,2,2
frame_000217.PNG,2,2,3
frame_000218.PNG,2,2,2
