,id,name,label,img_url
0,0,frame_000000,neutral,frame_000000.PNG
1,1,frame_000001,neutral,frame_000001.PNG
2,2,frame_000002,neutral,frame_000002.PNG
3,3,frame_000003,neutral,frame_000003.PNG
4,4,frame_000004,stress,frame_000004.PNG
5,5,frame_000005,stress,frame_000005.PNG
6,6,frame_000006,stress,frame_000006.PNG
7,7,frame_000007,stress,frame_000007.PNG
8,8,frame_000008,stress,frame_000008.PNG
9,9,frame_000009,stress,frame_000009.PNG
10,10,frame_000010,stress,frame_000010.PNG
11,11,frame_000011,stress,frame_000011.PNG
12,12,frame_000012,stress,frame_000012.PNG
13,13,frame_000013,stress,frame_000013.PNG
14,14,frame_000014,stress,frame_000014.PNG
15,15,frame_000015,stress,frame_000015.PNG
16,16,frame_000016,stress,frame_000016.PNG
17,17,frame_000017,stress,frame_000017.PNG
18,18,frame_000018,neutral,frame_000018.PNG
19,19,frame_000019,neutral,frame_000019.PNG
20,20,frame_000020,neutral,frame_000020.PNG
21,21,frame_000021,neutral,frame_000021.PNG
22,22,frame_000022,neutral,frame_000022.PNG
23,23,frame_000023,neutral,frame_000023.PNG
24,24,frame_000024,neutral,frame_000024.PNG
25,25,frame_000025,neutral,frame_000025.PNG
26,26,frame_000026,neutral,frame_000026.PNG
27,27,frame_000027,neutral,frame_000027.PNG
28,28,frame_000028,happy,frame_000028.PNG
29,29,frame_000029,happy,frame_000029.PNG
30,30,frame_000030,happy,frame_000030.PNG
31,31,frame_000031,happy,frame_000031.PNG
32,32,frame_000032,happy,frame_000032.PNG
33,33,frame_000033,happy,frame_000033.PNG
34,34,frame_000034,happy,frame_000034.PNG
35,35,frame_000035,happy,frame_000035.PNG
36,36,frame_000036,happy,frame_000036.PNG
37,37,frame_000037,happy,frame_000037.PNG
38,38,frame_000038,happy,frame_000038.PNG
39,39,frame_000039,happy,frame_000039.PNG
40,40,frame_000040,happy,frame_000040.PNG
41,41,frame_000041,happy,frame_000041.PNG
42,42,frame_000042,happy,frame_000042.PNG
43,43,frame_000043,happy,frame_000043.PNG
44,44,frame_000044,happy,frame_000044.PNG
45,45,frame_000045,happy,frame_000045.PNG
46,46,frame_000046,happy,frame_000046.PNG
47,47,frame_000047,happy,frame_000047.PNG
48,48,frame_000048,happy,frame_000048.PNG
49,49,frame_000049,happy,frame_000049.PNG
50,50,frame_000050,happy,frame_000050.PNG
51,51,frame_000051,happy,frame_000051.PNG
52,52,frame_000052,happy,frame_000052.PNG
53,53,frame_000053,happy,frame_000053.PNG
54,54,frame_000054,happy,frame_000054.PNG
55,55,frame_000055,happy,frame_000055.PNG
56,56,frame_000056,happy,frame_000056.PNG
57,57,frame_000057,happy,frame_000057.PNG
58,58,frame_000058,happy,frame_000058.PNG
59,59,frame_000059,happy,frame_000059.PNG
60,60,frame_000060,happy,frame_000060.PNG
61,61,frame_000061,happy,frame_000061.PNG
62,62,frame_000062,happy,frame_000062.PNG
63,63,frame_000063,happy,frame_000063.PNG
64,64,frame_000064,happy,frame_000064.PNG
65,65,frame_000065,happy,frame_000065.PNG
66,66,frame_000066,happy,frame_000066.PNG
67,67,frame_000067,happy,frame_000067.PNG
68,68,frame_000068,happy,frame_000068.PNG
69,69,frame_000069,happy,frame_000069.PNG
70,70,frame_000070,happy,frame_000070.PNG
71,71,frame_000071,happy,frame_000071.PNG
72,72,frame_000072,happy,frame_000072.PNG
73,73,frame_000073,happy,frame_000073.PNG
74,74,frame_000074,happy,frame_000074.PNG
75,75,frame_000075,happy,frame_000075.PNG
76,76,frame_000076,happy,frame_000076.PNG
77,77,frame_000077,happy,frame_000077.PNG
78,78,frame_000078,happy,frame_000078.PNG
79,79,frame_000079,happy,frame_000079.PNG
80,80,frame_000080,happy,frame_000080.PNG
81,81,frame_000081,happy,frame_000081.PNG
