,id,name,label,img_url
0,0,frame_000000,positive-active,frame_000000.PNG
1,1,frame_000001,positive-active,frame_000001.PNG
2,2,frame_000002,positive-active,frame_000002.PNG
3,3,frame_000003,positive-active,frame_000003.PNG
4,4,frame_000004,positive-active,frame_000004.PNG
5,5,frame_000005,positive-active,frame_000005.PNG
6,6,frame_000006,positive-active,frame_000006.PNG
7,7,frame_000007,positive-deactive,frame_000007.PNG
8,8,frame_000008,positive-deactive,frame_000008.PNG
9,9,frame_000009,positive-deactive,frame_000009.PNG
10,10,frame_000010,positive-deactive,frame_000010.PNG
11,11,frame_000011,positive-deactive,frame_000011.PNG
12,12,frame_000012,positive-deactive,frame_000012.PNG
13,13,frame_000013,positive-deactive,frame_000013.PNG
14,14,frame_000014,positive-deactive,frame_000014.PNG
15,15,frame_000015,positive-deactive,frame_000015.PNG
16,16,frame_000016,positive-deactive,frame_000016.PNG
17,17,frame_000017,positive-deactive,frame_000017.PNG
18,18,frame_000018,positive-deactive,frame_000018.PNG
19,19,frame_000019,positive-deactive,frame_000019.PNG
20,20,frame_000020,positive-deactive,frame_000020.PNG
21,21,frame_000021,negative-deactive,frame_000021.PNG
22,22,frame_000022,negative-deactive,frame_000022.PNG
23,23,frame_000023,negative-deactive,frame_000023.PNG
24,24,frame_000024,neutral,frame_000024.PNG
25,25,frame_000025,neutral,frame_000025.PNG
26,26,frame_000026,neutral,frame_000026.PNG
27,27,frame_000027,neutral,frame_000027.PNG
28,28,frame_000028,neutral,frame_000028.PNG
29,29,frame_000029,neutral,frame_000029.PNG
30,30,frame_000030,neutral,frame_000030.PNG
31,31,frame_000031,neutral,frame_000031.PNG
32,32,frame_000032,neutral,frame_000032.PNG
33,33,frame_000033,neutral,frame_000033.PNG
34,34,frame_000034,neutral,frame_000034.PNG
35,35,frame_000035,neutral,frame_000035.PNG
36,36,frame_000036,neutral,frame_000036.PNG
37,37,frame_000037,neutral,frame_000037.PNG
38,38,frame_000038,neutral,frame_000038.PNG
39,39,frame_000039,positive-deactive,frame_000039.PNG
40,40,frame_000040,positive-deactive,frame_000040.PNG
41,41,frame_000041,positive-deactive,frame_000041.PNG
42,42,frame_000042,positive-deactive,frame_000042.PNG
43,43,frame_000043,positive-deactive,frame_000043.PNG
44,47,frame_000047,positive-deactive,frame_000047.PNG
45,48,frame_000048,positive-deactive,frame_000048.PNG
46,49,frame_000049,positive-deactive,frame_000049.PNG
47,50,frame_000050,positive-deactive,frame_000050.PNG
48,51,frame_000051,positive-deactive,frame_000051.PNG
49,52,frame_000052,positive-deactive,frame_000052.PNG
50,53,frame_000053,positive-deactive,frame_000053.PNG
51,54,frame_000054,positive-deactive,frame_000054.PNG
52,55,frame_000055,positive-deactive,frame_000055.PNG
53,56,frame_000056,positive-deactive,frame_000056.PNG
54,57,frame_000057,positive-deactive,frame_000057.PNG
55,58,frame_000058,positive-deactive,frame_000058.PNG
56,59,frame_000059,positive-deactive,frame_000059.PNG
57,60,frame_000060,positive-deactive,frame_000060.PNG
58,61,frame_000061,positive-deactive,frame_000061.PNG
59,62,frame_000062,positive-deactive,frame_000062.PNG
60,63,frame_000063,positive-deactive,frame_000063.PNG
61,64,frame_000064,positive-deactive,frame_000064.PNG
62,71,frame_000071,positive-deactive,frame_000071.PNG
63,72,frame_000072,positive-deactive,frame_000072.PNG
64,73,frame_000073,positive-deactive,frame_000073.PNG
65,74,frame_000074,positive-active,frame_000074.PNG
66,75,frame_000075,positive-active,frame_000075.PNG
67,76,frame_000076,positive-active,frame_000076.PNG
68,77,frame_000077,positive-active,frame_000077.PNG
69,78,frame_000078,positive-active,frame_000078.PNG
70,79,frame_000079,positive-active,frame_000079.PNG
71,80,frame_000080,positive-active,frame_000080.PNG
72,89,frame_000089,positive-deactive,frame_000089.PNG
73,90,frame_000090,positive-deactive,frame_000090.PNG
74,91,frame_000091,positive-deactive,frame_000091.PNG
75,92,frame_000092,positive-deactive,frame_000092.PNG
76,93,frame_000093,positive-active,frame_000093.PNG
77,94,frame_000094,positive-active,frame_000094.PNG
78,95,frame_000095,positive-active,frame_000095.PNG
79,96,frame_000096,positive-active,frame_000096.PNG
80,97,frame_000097,positive-active,frame_000097.PNG
81,98,frame_000098,positive-active,frame_000098.PNG
82,99,frame_000099,positive-active,frame_000099.PNG
83,100,frame_000100,positive-active,frame_000100.PNG
84,101,frame_000101,positive-active,frame_000101.PNG
85,102,frame_000102,positive-active,frame_000102.PNG
86,103,frame_000103,positive-active,frame_000103.PNG
