,id,name,label,img_url
0,0,frame_000000,positive-deactive,frame_000000.PNG
1,1,frame_000001,positive-deactive,frame_000001.PNG
2,2,frame_000002,positive-deactive,frame_000002.PNG
3,3,frame_000003,positive-deactive,frame_000003.PNG
4,4,frame_000004,positive-deactive,frame_000004.PNG
5,5,frame_000005,positive-deactive,frame_000005.PNG
6,6,frame_000006,positive-deactive,frame_000006.PNG
7,7,frame_000007,positive-deactive,frame_000007.PNG
8,8,frame_000008,positive-deactive,frame_000008.PNG
9,9,frame_000009,positive-deactive,frame_000009.PNG
10,10,frame_000010,positive-deactive,frame_000010.PNG
11,11,frame_000011,positive-deactive,frame_000011.PNG
12,12,frame_000012,positive-deactive,frame_000012.PNG
13,13,frame_000013,positive-deactive,frame_000013.PNG
14,14,frame_000014,positive-deactive,frame_000014.PNG
15,15,frame_000015,positive-deactive,frame_000015.PNG
16,16,frame_000016,positive-deactive,frame_000016.PNG
17,17,frame_000017,positive-deactive,frame_000017.PNG
18,18,frame_000018,positive-deactive,frame_000018.PNG
19,19,frame_000019,positive-deactive,frame_000019.PNG
20,20,frame_000020,positive-deactive,frame_000020.PNG
21,21,frame_000021,positive-deactive,frame_000021.PNG
22,22,frame_000022,positive-deactive,frame_000022.PNG
23,23,frame_000023,positive-deactive,frame_000023.PNG
24,24,frame_000024,positive-deactive,frame_000024.PNG
25,25,frame_000025,positive-deactive,frame_000025.PNG
26,26,frame_000026,positive-deactive,frame_000026.PNG
27,27,frame_000027,positive-deactive,frame_000027.PNG
28,28,frame_000028,positive-deactive,frame_000028.PNG
29,29,frame_000029,positive-deactive,frame_000029.PNG
30,30,frame_000030,positive-deactive,frame_000030.PNG
31,31,frame_000031,positive-deactive,frame_000031.PNG
32,32,frame_000032,positive-deactive,frame_000032.PNG
33,33,frame_000033,positive-deactive,frame_000033.PNG
34,34,frame_000034,positive-deactive,frame_000034.PNG
35,35,frame_000035,positive-deactive,frame_000035.PNG
36,36,frame_000036,positive-deactive,frame_000036.PNG
37,37,frame_000037,positive-deactive,frame_000037.PNG
38,38,frame_000038,positive-deactive,frame_000038.PNG
39,39,frame_000039,positive-deactive,frame_000039.PNG
40,40,frame_000040,positive-deactive,frame_000040.PNG
41,41,frame_000041,positive-deactive,frame_000041.PNG
42,42,frame_000042,positive-deactive,frame_000042.PNG
43,43,frame_000043,positive-deactive,frame_000043.PNG
44,44,frame_000044,positive-deactive,frame_000044.PNG
45,45,frame_000045,positive-deactive,frame_000045.PNG
46,46,frame_000046,positive-deactive,frame_000046.PNG
47,47,frame_000047,positive-deactive,frame_000047.PNG
48,48,frame_000048,positive-deactive,frame_000048.PNG
49,49,frame_000049,positive-deactive,frame_000049.PNG
50,50,frame_000050,positive-deactive,frame_000050.PNG
51,51,frame_000051,positive-deactive,frame_000051.PNG
52,52,frame_000052,positive-deactive,frame_000052.PNG
53,53,frame_000053,positive-deactive,frame_000053.PNG
54,54,frame_000054,positive-deactive,frame_000054.PNG
55,55,frame_000055,positive-deactive,frame_000055.PNG
56,56,frame_000056,positive-deactive,frame_000056.PNG
57,57,frame_000057,positive-deactive,frame_000057.PNG
58,58,frame_000058,positive-deactive,frame_000058.PNG
59,59,frame_000059,positive-deactive,frame_000059.PNG
60,60,frame_000060,positive-deactive,frame_000060.PNG
61,61,frame_000061,positive-deactive,frame_000061.PNG
62,62,frame_000062,positive-deactive,frame_000062.PNG
63,63,frame_000063,positive-deactive,frame_000063.PNG
64,64,frame_000064,positive-deactive,frame_000064.PNG
65,65,frame_000065,positive-deactive,frame_000065.PNG
66,66,frame_000066,positive-deactive,frame_000066.PNG
67,67,frame_000067,positive-deactive,frame_000067.PNG
68,68,frame_000068,positive-deactive,frame_000068.PNG
69,69,frame_000069,positive-deactive,frame_000069.PNG
70,70,frame_000070,positive-deactive,frame_000070.PNG
71,71,frame_000071,positive-deactive,frame_000071.PNG
72,72,frame_000072,neutral,frame_000072.PNG
73,73,frame_000073,neutral,frame_000073.PNG
74,74,frame_000074,neutral,frame_000074.PNG
75,75,frame_000075,neutral,frame_000075.PNG
76,76,frame_000076,neutral,frame_000076.PNG
77,77,frame_000077,neutral,frame_000077.PNG
78,78,frame_000078,neutral,frame_000078.PNG
79,79,frame_000079,neutral,frame_000079.PNG
80,80,frame_000080,neutral,frame_000080.PNG
81,81,frame_000081,neutral,frame_000081.PNG
82,82,frame_000082,neutral,frame_000082.PNG
83,83,frame_000083,neutral,frame_000083.PNG
84,84,frame_000084,neutral,frame_000084.PNG
85,85,frame_000085,neutral,frame_000085.PNG
86,86,frame_000086,neutral,frame_000086.PNG
87,87,frame_000087,negative-deactive,frame_000087.PNG
88,88,frame_000088,negative-deactive,frame_000088.PNG
89,89,frame_000089,negative-deactive,frame_000089.PNG
90,90,frame_000090,negative-deactive,frame_000090.PNG
91,91,frame_000091,negative-deactive,frame_000091.PNG
92,92,frame_000092,negative-deactive,frame_000092.PNG
93,93,frame_000093,negative-deactive,frame_000093.PNG
94,94,frame_000094,negative-deactive,frame_000094.PNG
95,95,frame_000095,negative-deactive,frame_000095.PNG
96,96,frame_000096,negative-deactive,frame_000096.PNG
97,97,frame_000097,negative-deactive,frame_000097.PNG
98,98,frame_000098,negative-deactive,frame_000098.PNG
99,107,frame_000107,negative-deactive,frame_000107.PNG
100,108,frame_000108,negative-deactive,frame_000108.PNG
101,109,frame_000109,negative-deactive,frame_000109.PNG
102,110,frame_000110,positive-deactive,frame_000110.PNG
103,111,frame_000111,positive-deactive,frame_000111.PNG
104,112,frame_000112,positive-deactive,frame_000112.PNG
105,113,frame_000113,positive-deactive,frame_000113.PNG
106,114,frame_000114,neutral,frame_000114.PNG
107,115,frame_000115,neutral,frame_000115.PNG
108,116,frame_000116,neutral,frame_000116.PNG
109,117,frame_000117,neutral,frame_000117.PNG
110,118,frame_000118,neutral,frame_000118.PNG
111,119,frame_000119,neutral,frame_000119.PNG
112,120,frame_000120,neutral,frame_000120.PNG
113,121,frame_000121,neutral,frame_000121.PNG
114,122,frame_000122,neutral,frame_000122.PNG
115,123,frame_000123,negative-deactive,frame_000123.PNG
116,124,frame_000124,negative-deactive,frame_000124.PNG
117,125,frame_000125,negative-deactive,frame_000125.PNG
118,126,frame_000126,negative-deactive,frame_000126.PNG
119,127,frame_000127,negative-deactive,frame_000127.PNG
120,128,frame_000128,negative-deactive,frame_000128.PNG
121,132,frame_000132,positive-active,frame_000132.PNG
122,133,frame_000133,positive-active,frame_000133.PNG
123,134,frame_000134,positive-active,frame_000134.PNG
124,135,frame_000135,positive-active,frame_000135.PNG
125,136,frame_000136,positive-active,frame_000136.PNG
126,137,frame_000137,positive-active,frame_000137.PNG
127,138,frame_000138,positive-active,frame_000138.PNG
128,139,frame_000139,positive-active,frame_000139.PNG
