,label_data_team,img_url_data_team,label_psy_team,img_url_psy_team
frame_000072.PNG,neutral,frame_000072.PNG,neutral,frame_000072.PNG
frame_000073.PNG,neutral,frame_000073.PNG,neutral,frame_000073.PNG
frame_000074.PNG,neutral,frame_000074.PNG,neutral,frame_000074.PNG
frame_000075.PNG,neutral,frame_000075.PNG,neutral,frame_000075.PNG
frame_000076.PNG,neutral,frame_000076.PNG,neutral,frame_000076.PNG
frame_000077.PNG,neutral,frame_000077.PNG,neutral,frame_000077.PNG
frame_000078.PNG,neutral,frame_000078.PNG,neutral,frame_000078.PNG
frame_000079.PNG,neutral,frame_000079.PNG,neutral,frame_000079.PNG
frame_000080.PNG,neutral,frame_000080.PNG,neutral,frame_000080.PNG
frame_000081.PNG,neutral,frame_000081.PNG,neutral,frame_000081.PNG
frame_000082.PNG,neutral,frame_000082.PNG,neutral,frame_000082.PNG
frame_000083.PNG,neutral,frame_000083.PNG,neutral,frame_000083.PNG
frame_000084.PNG,neutral,frame_000084.PNG,neutral,frame_000084.PNG
frame_000085.PNG,neutral,frame_000085.PNG,neutral,frame_000085.PNG
frame_000086.PNG,neutral,frame_000086.PNG,neutral,frame_000086.PNG
frame_000087.PNG,negative-deactive,frame_000087.PNG,neutral,frame_000087.PNG
frame_000088.PNG,negative-deactive,frame_000088.PNG,neutral,frame_000088.PNG
frame_000089.PNG,negative-deactive,frame_000089.PNG,neutral,frame_000089.PNG
frame_000090.PNG,negative-deactive,frame_000090.PNG,neutral,frame_000090.PNG
frame_000091.PNG,negative-deactive,frame_000091.PNG,neutral,frame_000091.PNG
frame_000096.PNG,negative-deactive,frame_000096.PNG,neutral,frame_000096.PNG
frame_000097.PNG,negative-deactive,frame_000097.PNG,neutral,frame_000097.PNG
frame_000098.PNG,negative-deactive,frame_000098.PNG,neutral,frame_000098.PNG
frame_000114.PNG,neutral,frame_000114.PNG,neutral,frame_000114.PNG
frame_000115.PNG,neutral,frame_000115.PNG,neutral,frame_000115.PNG
frame_000116.PNG,neutral,frame_000116.PNG,neutral,frame_000116.PNG
frame_000117.PNG,neutral,frame_000117.PNG,neutral,frame_000117.PNG
frame_000118.PNG,neutral,frame_000118.PNG,neutral,frame_000118.PNG
frame_000119.PNG,neutral,frame_000119.PNG,neutral,frame_000119.PNG
frame_000120.PNG,neutral,frame_000120.PNG,neutral,frame_000120.PNG
frame_000121.PNG,neutral,frame_000121.PNG,neutral,frame_000121.PNG
frame_000122.PNG,neutral,frame_000122.PNG,negative-active,frame_000122.PNG
frame_000134.PNG,positive-active,frame_000134.PNG,neutral,frame_000134.PNG
frame_000135.PNG,positive-active,frame_000135.PNG,neutral,frame_000135.PNG
frame_000136.PNG,positive-active,frame_000136.PNG,neutral,frame_000136.PNG
frame_000137.PNG,positive-active,frame_000137.PNG,neutral,frame_000137.PNG
frame_000138.PNG,positive-active,frame_000138.PNG,neutral,frame_000138.PNG
frame_000139.PNG,positive-active,frame_000139.PNG,neutral,frame_000139.PNG
frame_000140.PNG,positive-active,frame_000140.PNG,neutral,frame_000140.PNG
frame_000141.PNG,positive-active,frame_000141.PNG,neutral,frame_000141.PNG
frame_000142.PNG,positive-active,frame_000142.PNG,positive-deactive,frame_000142.PNG
frame_000143.PNG,positive-active,frame_000143.PNG,neutral,frame_000143.PNG
frame_000144.PNG,positive-active,frame_000144.PNG,neutral,frame_000144.PNG
frame_000145.PNG,positive-active,frame_000145.PNG,neutral,frame_000145.PNG
frame_000146.PNG,positive-active,frame_000146.PNG,neutral,frame_000146.PNG
frame_000147.PNG,positive-active,frame_000147.PNG,positive-deactive,frame_000147.PNG
