,pred,label
0,3,1
1,3,1
2,3,1
3,1,1
4,1,1
5,1,3
6,1,3
7,0,3
8,1,3
9,3,4
10,1,4
11,1,4
12,1,4
13,1,4
14,1,4
15,1,4
16,1,4
17,1,4
18,1,4
19,1,4
20,1,4
21,1,4
22,1,4
23,2,4
24,1,4
25,1,4
26,1,4
27,1,4
28,1,4
29,1,4
30,1,4
31,1,4
32,1,4
33,1,4
34,1,4
35,1,4
36,1,4
37,1,4
38,1,4
39,1,4
40,1,4
41,1,4
42,1,4
43,1,4
44,1,4
45,3,3
46,1,3
47,1,3
48,0,3
49,1,3
50,1,3
51,1,4
52,1,4
53,2,4
54,1,4
55,1,4
56,1,4
57,1,4
58,1,4
59,1,4
60,1,4
61,1,4
62,1,4
63,1,4
64,1,4
65,2,4
66,1,4
67,1,4
68,1,4
69,1,4
70,1,4
71,1,4
72,1,4
73,1,4
74,1,4
75,1,4
76,1,4
77,1,4
78,1,4
79,1,4
80,1,4
81,1,4
82,1,4
83,1,4
84,1,4
85,1,4
86,1,4
87,1,1
88,1,1
89,1,1
90,1,1
91,1,1
92,1,1
93,1,1
94,1,1
95,1,1
96,1,1
97,1,1
98,1,1
99,1,1
100,1,1
101,1,1
102,1,1
103,1,1
104,1,1
105,1,1
106,1,1
107,1,1
108,1,1
109,1,1
110,1,1
111,1,1
112,1,1
113,1,1
114,1,1
115,1,1
116,1,1
117,1,1
118,1,1
119,1,1
120,0,1
121,1,1
122,1,3
123,1,3
124,1,3
125,1,3
126,1,3
127,1,3
128,1,3
129,1,3
130,1,3
131,1,3
132,1,3
133,1,3
134,1,3
135,1,3
136,1,3
137,1,3
138,1,3
139,1,3
140,1,3
141,1,3
142,1,3
143,1,3
144,1,3
145,1,4
146,1,4
147,1,4
148,1,4
149,1,4
150,1,4
151,1,4
152,1,4
153,3,4
154,1,4
155,1,4
156,1,4
157,1,4
158,1,4
159,1,4
160,1,4
161,1,4
162,1,4
163,1,4
164,1,4
165,1,4
166,1,4
167,1,4
168,1,4
169,1,4
170,1,4
171,1,4
172,1,4
173,1,4
174,1,4
175,1,4
176,1,4
177,1,1
178,1,1
179,1,1
180,1,1
181,1,1
182,1,1
183,1,1
184,1,1
185,1,1
186,1,1
187,2,1
188,1,1
189,2,1
190,1,3
191,1,3
192,1,3
193,1,3
194,1,3
195,1,1
196,1,1
197,1,1
198,1,1
199,1,1
200,3,1
201,1,1
202,1,1
203,1,1
204,1,1
205,1,1
206,1,1
207,1,1
208,1,1
209,1,1
210,1,1
211,1,1
212,0,1
213,1,1
214,1,1
215,1,1
216,3,1
217,1,1
218,1,1
219,1,1
220,1,1
221,1,1
222,1,1
223,3,1
224,1,1
225,3,1
226,1,1
227,1,1
228,1,1
229,1,1
230,3,1
231,3,1
232,1,1
233,1,1
234,1,1
235,1,1
236,1,1
237,1,1
238,1,1
239,1,1
240,3,1
241,1,1
242,1,1
243,1,1
244,3,1
245,1,1
246,1,1
247,1,1
248,1,3
249,1,3
250,1,3
251,1,3
252,1,3
253,1,3
254,1,1
255,1,1
256,1,1
257,0,1
258,0,1
259,1,1
260,0,1
261,0,1
262,1,1
263,1,1
264,1,1
265,1,1
266,1,1
267,1,1
268,1,1
269,3,1
270,1,1
271,1,1
272,1,1
273,1,1
274,1,1
275,1,1
276,1,1
277,3,1
278,1,1
279,1,4
280,1,4
281,1,4
282,1,4
283,1,1
284,1,1
285,1,1
286,1,1
287,1,1
288,1,1
289,1,1
290,1,1
291,1,1
292,1,1
293,1,1
294,1,1
295,0,1
296,1,1
297,1,1
298,1,1
299,3,1
300,1,1
301,0,1
302,1,1
303,1,1
304,2,1
305,1,1
306,1,1
307,1,1
308,1,1
309,1,1
310,1,1
311,1,3
312,1,3
313,1,1
314,1,1
315,0,1
316,1,1
317,1,1
318,1,1
319,1,1
320,1,1
321,1,1
322,1,1
323,1,1
324,1,1
325,1,1
326,1,1
327,1,1
328,1,1
329,1,1
330,0,1
331,2,1
332,1,1
333,1,1
334,1,1
335,1,1
336,1,1
337,1,1
338,1,1
339,1,4
340,1,4
341,1,4
342,1,4
343,1,4
344,1,4
345,1,4
346,1,4
347,1,4
348,1,4
349,2,4
350,1,4
351,1,4
352,1,4
353,1,4
354,0,4
355,0,4
356,1,4
357,1,4
358,1,4
359,1,4
360,3,4
361,1,4
362,1,4
363,1,4
364,1,4
365,1,4
366,1,4
367,1,4
368,1,4
369,1,4
370,1,4
371,1,4
372,1,4
373,1,4
374,1,4
375,1,4
376,1,4
377,1,4
378,3,4
379,1,4
380,1,4
381,1,4
382,1,4
383,3,4
384,1,0
385,1,0
386,1,0
387,1,0
388,2,0
389,1,0
390,1,0
391,3,0
392,1,0
393,1,0
394,1,0
395,1,0
396,2,0
397,2,0
398,3,0
399,1,0
400,2,0
401,1,0
402,1,0
403,3,0
404,1,0
405,1,0
406,2,0
407,3,0
408,2,0
409,1,0
410,1,0
411,1,0
412,1,0
413,1,0
414,1,0
415,1,0
416,1,0
417,2,4
418,1,4
419,1,4
420,1,4
421,1,4
422,0,4
423,1,4
424,0,4
425,1,4
426,1,0
427,3,0
428,1,0
429,2,0
430,3,0
431,3,0
432,2,0
433,3,0
434,1,0
435,3,0
436,1,0
437,1,0
438,1,0
439,1,0
440,1,0
441,1,0
442,1,0
443,1,0
444,1,0
445,1,0
446,1,0
447,1,0
448,1,0
449,0,0
450,1,0
451,1,0
452,1,0
453,3,0
454,3,0
455,1,0
456,1,0
457,1,0
458,1,0
459,3,0
460,1,0
461,1,0
462,1,0
463,1,0
464,3,0
465,3,0
466,1,0
467,0,0
468,1,0
469,1,0
470,3,0
471,3,0
472,1,0
473,3,0
474,3,0
475,3,0
476,3,0
477,3,0
478,1,0
479,3,0
480,3,0
481,1,0
482,3,0
483,3,0
484,3,0
485,0,0
486,0,0
487,1,0
488,1,0
489,2,0
490,0,0
491,1,0
492,2,0
493,1,0
494,1,0
495,3,0
496,3,0
497,1,0
498,2,0
499,0,0
500,3,0
501,2,0
502,2,0
503,1,0
504,1,0
505,2,0
506,3,0
507,1,0
508,1,0
509,1,0
510,3,0
511,1,0
512,2,0
513,2,0
514,1,0
515,1,0
516,1,0
517,3,0
518,1,0
519,1,0
520,1,0
521,1,0
522,2,0
523,1,0
524,2,0
525,3,0
526,3,0
527,3,0
528,3,0
529,1,0
530,1,0
531,3,0
532,0,0
533,1,0
534,1,0
535,0,0
536,1,0
537,0,0
538,2,0
539,2,0
540,1,0
541,1,0
542,2,0
543,1,0
544,1,0
545,3,0
546,1,0
547,1,0
548,1,0
549,1,0
550,1,0
551,3,0
552,3,0
553,1,0
554,3,0
555,1,0
556,3,0
557,3,0
558,1,0
559,1,0
560,2,0
561,1,0
562,3,0
563,2,0
564,3,0
565,2,0
566,3,0
567,3,0
568,3,0
569,3,0
570,3,0
571,3,0
572,1,0
573,2,0
574,3,0
575,3,0
576,3,0
577,3,0
578,2,0
579,3,0
580,2,0
581,2,0
582,2,0
583,2,0
584,3,0
585,2,0
586,1,0
587,1,0
588,3,0
589,2,0
590,2,0
591,2,0
592,2,0
593,1,0
594,1,0
595,2,0
596,2,0
597,2,0
598,3,0
599,2,0
600,3,0
601,2,0
602,2,0
603,2,0
604,1,0
605,2,0
606,2,0
607,1,0
608,2,0
609,2,0
610,2,0
611,2,0
612,0,0
613,3,0
614,3,0
615,3,0
616,2,0
617,3,0
618,2,0
619,2,0
620,1,0
621,1,0
622,3,0
623,3,0
624,3,0
625,3,0
626,3,0
627,1,0
628,3,0
629,2,0
630,3,0
631,2,0
632,3,0
633,3,0
634,2,0
635,3,0
636,3,0
637,1,0
638,3,0
639,0,0
640,2,0
641,3,0
642,1,0
643,2,0
644,2,0
645,2,0
646,2,0
647,3,0
648,2,0
649,3,0
650,1,0
651,2,0
652,3,0
653,2,0
654,3,0
655,3,0
656,3,0
657,3,0
658,2,0
659,3,0
660,3,0
661,3,0
662,3,0
663,2,0
664,3,0
665,3,0
666,3,0
667,3,0
668,2,0
669,1,0
670,3,0
671,1,0
672,2,0
673,3,0
674,2,0
675,1,0
676,1,0
677,3,0
678,2,0
679,1,0
680,1,0
681,3,0
682,1,0
683,3,0
684,3,0
685,1,0
686,2,0
687,3,0
688,2,0
689,2,0
690,1,0
691,3,0
692,1,0
693,3,0
694,3,0
695,0,0
696,3,0
697,2,0
698,0,0
699,3,0
700,3,0
701,3,0
702,3,0
703,1,0
704,3,0
705,2,0
706,1,0
707,1,0
708,3,0
709,0,0
710,1,0
711,0,0
712,2,0
713,1,0
714,1,0
715,0,0
716,3,0
717,3,4
718,1,4
719,1,4
720,1,4
721,1,4
722,0,4
723,0,4
724,1,4
725,1,4
726,0,4
727,0,4
728,1,4
729,1,4
730,1,4
731,1,4
732,1,4
733,1,4
734,1,4
735,1,4
736,1,4
737,1,4
738,1,4
739,1,0
740,1,0
741,1,0
742,3,0
743,2,0
744,3,0
745,1,0
746,2,0
747,1,0
748,2,0
749,3,0
750,1,0
751,1,0
752,3,0
753,3,0
754,1,0
755,1,0
756,1,0
757,1,0
758,1,0
759,1,0
760,1,0
761,2,0
762,1,0
