,pred,label
0,2,2
1,2,2
2,4,2
3,2,2
4,2,2
5,0,2
6,2,2
7,2,2
8,2,2
9,2,2
10,0,2
11,2,2
12,2,2
13,0,2
14,3,2
15,2,4
16,2,4
17,2,4
18,0,4
19,0,4
20,0,4
21,2,4
22,0,4
23,2,2
24,2,2
25,2,2
26,2,2
27,2,2
28,2,2
29,2,2
30,2,2
31,2,2
32,0,1
33,1,1
34,1,1
35,1,1
36,2,1
37,0,1
38,2,1
39,2,1
40,2,1
41,0,1
42,2,1
43,2,1
44,2,1
45,2,1
46,2,1
47,1,1
48,2,1
49,2,1
50,2,1
51,2,1
52,0,1
53,0,1
54,2,1
55,0,1
56,0,1
57,0,1
58,0,1
59,0,4
60,2,4
61,2,4
62,0,4
63,2,4
64,4,4
65,2,4
66,2,4
67,2,4
68,0,4
69,0,4
70,2,4
71,3,4
72,0,4
73,1,4
74,2,4
75,2,4
76,1,4
77,2,4
78,2,4
79,0,4
80,2,0
81,2,0
82,2,0
83,2,0
84,2,0
85,2,0
86,2,0
87,2,0
88,1,0
89,2,0
90,2,0
91,3,0
92,1,1
93,1,1
94,0,1
95,2,1
96,1,1
97,1,1
98,1,1
99,1,1
100,1,1
101,1,1
102,1,1
103,1,1
104,1,1
105,1,1
106,1,1
107,1,1
108,1,1
109,2,1
110,1,1
111,1,1
112,1,1
113,1,1
114,1,1
115,1,1
116,1,1
117,1,1
118,1,1
119,1,1
120,1,1
121,1,1
122,1,1
123,1,1
124,1,1
125,1,1
126,1,1
127,1,1
128,1,1
129,1,1
130,1,1
131,1,1
132,1,1
133,1,1
134,1,1
135,1,1
136,1,1
137,1,1
138,1,1
139,2,1
140,1,1
141,1,1
142,1,1
143,2,1
144,1,1
145,1,1
146,1,1
147,1,1
148,1,1
149,1,1
150,1,1
151,1,1
152,1,1
153,1,1
154,1,1
155,1,1
156,1,1
157,1,1
158,1,1
159,1,1
160,1,1
161,1,1
162,2,1
163,0,1
164,2,1
165,1,1
166,1,1
167,1,1
168,1,1
169,1,1
170,1,1
171,1,1
172,1,1
173,1,1
174,1,1
175,1,1
176,1,1
177,1,1
178,1,1
179,1,1
180,1,1
181,1,1
182,1,1
183,1,4
184,1,4
185,0,4
186,1,4
187,1,4
188,1,4
189,1,4
190,1,4
191,1,4
192,2,4
193,1,4
194,2,4
195,1,4
196,1,4
197,1,4
198,1,4
199,2,4
200,0,4
201,0,4
202,1,4
203,2,4
204,3,1
205,1,1
206,1,1
207,1,1
208,1,1
209,1,1
210,0,1
211,0,1
212,1,1
213,1,1
214,1,1
215,1,1
216,1,1
217,1,1
218,1,1
219,1,1
220,1,1
221,1,1
222,1,1
223,1,1
224,1,1
225,1,1
226,1,1
227,1,1
228,1,1
229,1,1
230,1,1
231,1,1
232,1,1
233,1,1
234,1,1
235,1,1
236,1,1
237,1,3
238,0,3
239,1,3
240,0,3
241,1,3
242,1,3
243,1,3
244,1,3
245,1,3
246,0,3
247,1,3
248,1,3
249,1,1
250,1,1
251,1,1
252,1,1
253,1,1
254,1,1
255,3,1
256,3,1
257,1,1
258,1,1
259,1,1
260,1,1
261,1,1
262,1,1
263,1,1
264,1,1
265,1,1
266,1,1
267,1,1
268,1,1
269,1,1
270,1,1
271,1,1
272,1,1
273,1,1
274,1,1
275,1,1
276,1,1
277,0,1
278,1,1
279,1,1
280,1,1
281,1,1
282,1,1
283,1,1
284,1,1
285,1,1
286,1,1
287,1,4
288,0,4
289,0,4
290,1,4
291,0,4
292,1,4
293,1,4
294,0,4
295,1,4
296,0,4
297,1,4
298,1,4
299,0,4
300,0,4
301,0,4
302,0,4
303,0,4
304,0,4
305,0,4
306,0,4
307,0,4
308,0,4
309,0,4
310,1,4
311,1,4
