,pred,label
0,2,2
1,2,2
2,3,2
3,2,2
4,3,2
5,2,2
6,2,2
7,2,2
8,2,2
9,2,2
10,2,2
11,3,2
12,2,2
13,3,2
14,3,2
15,3,2
16,2,2
17,2,2
18,3,2
19,2,2
20,2,2
21,2,2
22,2,2
23,2,2
24,3,2
25,2,2
26,3,1
27,3,1
28,3,1
29,3,1
30,1,1
31,3,1
32,3,1
33,3,1
34,3,1
35,3,1
36,1,1
37,3,1
38,1,1
39,1,2
40,2,2
41,3,2
42,2,2
43,2,2
44,2,2
45,3,2
46,3,2
47,2,2
48,3,2
49,1,2
50,2,2
51,2,2
52,3,2
53,2,2
54,3,2
55,2,2
56,3,2
57,2,2
58,3,2
59,3,2
60,1,2
61,3,2
62,2,2
63,2,2
64,3,2
65,3,2
66,3,2
67,2,2
68,2,2
69,2,2
70,3,2
71,3,2
72,2,2
73,2,2
74,3,2
75,2,2
76,3,2
77,2,2
78,2,2
79,2,2
80,3,2
81,2,2
82,3,2
83,2,2
84,3,2
85,3,2
86,2,2
87,3,2
88,2,2
89,2,2
90,3,2
91,2,2
92,3,2
93,2,2
94,0,2
95,2,2
96,2,2
97,2,2
98,2,2
99,3,2
100,2,2
101,1,2
102,2,2
103,3,2
104,3,2
105,3,2
106,2,2
107,3,2
108,2,2
109,3,2
110,3,2
111,3,2
112,3,2
113,2,2
114,2,2
115,3,2
116,3,2
117,2,2
118,2,2
119,2,2
120,3,2
121,2,2
122,3,2
123,2,2
124,2,2
125,2,2
126,2,2
127,3,2
128,2,2
129,3,2
130,3,2
131,2,2
132,2,2
133,2,2
134,3,2
135,2,2
136,2,2
137,3,2
138,1,2
139,3,2
140,2,2
141,2,2
142,2,2
143,2,2
144,3,2
145,3,2
146,3,2
147,2,2
148,3,2
149,3,2
150,2,2
151,3,2
152,1,2
153,2,2
154,2,2
155,2,2
156,2,2
157,2,2
158,2,2
159,2,2
160,2,2
161,4,2
162,2,2
163,2,2
164,2,2
165,3,2
166,2,2
167,2,2
168,2,2
169,3,2
170,3,2
171,3,2
172,2,2
173,3,2
174,2,2
175,1,2
176,3,2
177,2,2
178,3,2
179,3,2
180,3,2
181,2,2
182,2,2
183,3,2
184,2,2
185,2,2
186,3,2
187,2,2
188,2,2
189,2,2
190,3,2
191,2,2
192,2,2
193,2,2
194,2,2
195,2,2
196,2,2
197,3,4
198,2,4
199,2,4
200,3,4
201,2,4
202,3,4
203,3,4
204,3,4
205,2,4
206,2,4
207,2,4
208,2,4
209,2,4
210,2,4
211,2,4
212,2,4
213,2,4
214,2,4
215,2,4
216,3,4
217,2,4
218,2,4
219,2,4
220,2,4
221,3,4
222,2,4
223,2,4
224,2,4
225,2,4
226,2,4
227,2,4
228,2,4
229,2,4
230,2,4
231,2,4
232,3,4
233,2,4
234,3,4
235,2,4
236,2,4
237,2,4
238,2,4
239,2,4
240,2,4
241,2,4
242,3,4
243,2,4
244,2,4
245,2,4
246,2,4
247,3,4
248,2,4
249,2,4
250,2,4
251,2,2
252,2,2
253,3,2
254,3,2
255,1,2
256,2,2
257,4,2
258,2,2
259,2,2
260,2,4
261,2,4
262,2,4
263,3,4
264,3,4
265,2,4
266,2,4
267,2,4
268,2,4
269,3,4
270,3,2
271,3,2
272,2,2
273,2,2
274,3,2
275,2,4
276,3,4
277,2,4
278,2,0
279,2,0
280,2,0
281,2,0
282,2,0
283,3,0
284,3,0
285,3,0
286,4,0
287,2,0
288,2,0
289,2,0
290,3,0
291,3,0
292,2,0
293,4,0
294,3,0
295,3,0
296,2,0
297,4,0
298,3,0
299,2,0
300,2,0
301,2,0
302,2,0
303,2,0
304,3,0
305,2,0
306,2,0
307,2,0
308,2,0
309,2,0
310,2,0
311,2,0
