video_name,tag
face9_2_0_600_1200_relax.mp4,relax
face9_2_1_1250_1350_relax.mp4,relax
face9_2_2_2050_2350_neutral.mp4,neutral
face9_2_3_2400_3350_stress.mp4,stress
face9_2_4_3400_4400_relax.mp4,relax
face9_2_5_4700_6000_happy.mp4,happy
face9_2_6_6450_6700_relax.mp4,relax
face9_2_7_6750_6850_happy.mp4,happy
face9_2_8_6900_7100_happy.mp4,happy
face9_2_9_7450_7550_relax.mp4,relax
face9_2_10_7600_7750_happy.mp4,happy
face9_2_11_7800_7900_relax.mp4,relax
face9_2_12_7950_8400_happy.mp4,happy
face9_2_13_9400_9550_relax.mp4,relax
face9_2_14_9600_11150_neutral.mp4,neutral
face9_2_15_11200_11250_stress.mp4,stress
face9_2_16_11300_11850_neutral.mp4,neutral
face9_2_17_11900_12000_relax.mp4,relax
face9_2_18_12350_12550_neutral.mp4,neutral
face9_2_19_13150_13400_relax.mp4,relax
face9_2_20_13450_13600_happy.mp4,happy
