video_name,tag
face7_01_0_0_25_happy.mp4,happy
face7_01_1_275_375_stress.mp4,stress
face7_01_2_400_425_neutral.mp4,neutral
face7_01_3_550_725_happy.mp4,happy
face7_01_4_800_825_neutral.mp4,neutral
face7_01_5_850_900_neutral.mp4,neutral
face7_01_6_925_1025_neutral.mp4,neutral
face7_01_7_1050_1075_happy.mp4,happy
face7_01_8_1200_1375_stress.mp4,stress
face7_01_9_1400_1425_neutral.mp4,neutral
face7_01_10_1450_1500_neutral.mp4,neutral
face7_01_11_1525_1550_stress.mp4,stress
face7_01_12_1575_1625_stress.mp4,stress
face7_01_13_1650_1850_neutral.mp4,neutral
face7_01_14_1875_1900_happy.mp4,happy
face7_01_15_1925_1950_neutral.mp4,neutral
face7_01_16_1975_2050_happy.mp4,happy
face7_01_17_2175_2225_relax.mp4,relax
face7_01_18_1575_2300_stress.mp4,stress
face7_01_19_2325_2475_neutral.mp4,neutral
face7_01_20_2600_2700_stress.mp4,stress
face7_01_21_2725_1625_stress.mp4,stress
face7_01_22_2775_2850_happy.mp4,happy
face7_01_23_2950_3000_happy.mp4,happy
face7_01_24_3075_3150_happy.mp4,happy
face7_01_25_3275_3425_stress.mp4,stress
face7_01_26_3050_3525_happy.mp4,happy
face7_01_27_3625_3725_relax.mp4,relax
face7_01_28_3075_3775_happy.mp4,happy
face7_01_29_3800_3900_stress.mp4,stress
face7_01_30_3975_4175_neutral.mp4,neutral
face7_01_31_4200_4225_stress.mp4,stress
face7_01_32_3125_4300_happy.mp4,happy
face7_01_33_4325_4350_stress.mp4,stress
face7_01_34_4375_4400_stress.mp4,stress
face7_01_35_4425_4550_stress.mp4,stress
face7_01_36_4575_4950_neutral.mp4,neutral
face7_01_37_5025_5075_neutral.mp4,neutral
face7_01_38_5100_5125_stress.mp4,stress
face7_01_39_5225_4575_neutral.mp4,neutral
face7_01_40_5350_5400_neutral.mp4,neutral
face7_01_41_4600_5525_happy.mp4,happy
face7_01_42_5550_5650_happy.mp4,happy
face7_01_43_5675_5725_neutral.mp4,neutral
face7_01_44_4625_5825_stress.mp4,stress
face7_01_45_5850_5875_stress.mp4,stress
face7_01_46_5900_5975_neutral.mp4,neutral
face7_01_47_6000_6075_stress.mp4,stress
face7_01_48_6100_6125_relax.mp4,relax
face7_01_49_6150_6225_stress.mp4,stress
face7_01_50_6025_6275_neutral.mp4,neutral
face7_01_51_6300_6325_neutral.mp4,neutral
face7_01_52_6350_6550_stress.mp4,stress
face7_01_53_6575_7075_stress.mp4,stress
face7_01_54_7100_7225_happy.mp4,happy
face7_01_55_6125_7300_neutral.mp4,neutral
face7_01_56_7325_7450_stress.mp4,stress
face7_01_57_7475_7525_neutral.mp4,neutral
face7_01_58_7650_7725_stress.mp4,stress
face7_01_59_7525_7775_neutral.mp4,neutral
face7_01_60_7800_8100_stress.mp4,stress
face7_01_61_8125_8175_relax.mp4,relax
face7_01_62_7575_8475_relax.mp4,relax
face7_01_63_7600_8550_neutral.mp4,neutral
face7_01_64_8575_8625_neutral.mp4,neutral
face7_01_65_8650_8825_relax.mp4,relax
face7_01_66_8900_9050_stress.mp4,stress
face7_01_67_9075_9150_neutral.mp4,neutral
face7_01_68_9175_9475_stress.mp4,stress
face7_01_69_9550_9575_happy.mp4,happy
face7_01_70_9600_9675_relax.mp4,relax
face7_01_71_9075_9775_neutral.mp4,neutral
face7_01_72_9800_9875_stress.mp4,stress
face7_01_73_9900_9925_stress.mp4,stress
face7_01_74_9950_9975_neutral.mp4,neutral
face7_01_75_10125_10175_relax.mp4,relax
face7_01_76_9125_10600_stress.mp4,stress
face7_01_77_10675_10775_relax.mp4,relax
face7_01_78_10800_10825_neutral.mp4,neutral
face7_01_79_10850_10900_stress.mp4,stress
face7_01_80_10925_10550_neutral.mp4,neutral
face7_01_81_11025_11075_stress.mp4,stress
face7_01_82_11100_11300_neutral.mp4,neutral
face7_01_83_11325_11400_happy.mp4,happy
face7_01_84_11425_11475_stress.mp4,stress
face7_01_85_10600_11525_neutral.mp4,neutral
face7_01_86_11550_11600_relax.mp4,relax
face7_01_87_11700_11725_neutral.mp4,neutral
face7_01_88_10625_11775_neutral.mp4,neutral
face7_01_89_11800_11850_happy.mp4,happy
face7_01_90_11925_12125_stress.mp4,stress
face7_01_91_12150_12175_happy.mp4,happy
face7_01_92_12200_12275_happy.mp4,happy
face7_01_93_12575_12600_neutral.mp4,neutral
face7_01_94_12625_12700_happy.mp4,happy
face7_01_95_12850_12950_happy.mp4,happy
face7_01_96_12975_13075_stress.mp4,stress
face7_01_97_13100_13150_neutral.mp4,neutral
face7_01_98_13175_13225_relax.mp4,relax
face7_01_99_12125_13275_stress.mp4,stress
face7_01_100_13400_13425_neutral.mp4,neutral
face7_01_101_13450_13475_stress.mp4,stress
face7_01_102_13500_13575_relax.mp4,relax
face7_01_103_13600_13625_neutral.mp4,neutral
face7_01_104_13525_13800_relax.mp4,relax
face7_01_105_13825_13925_neutral.mp4,neutral
face7_01_106_13950_14025_happy.mp4,happy
face7_01_107_14050_14075_stress.mp4,stress
face7_01_108_14100_14150_neutral.mp4,neutral
face7_01_109_14175_14225_happy.mp4,happy
face7_01_110_13575_14350_neutral.mp4,neutral
face7_01_111_14375_14400_happy.mp4,happy
face7_01_112_14425_14450_neutral.mp4,neutral
face7_01_113_14475_13600_happy.mp4,happy
face7_01_114_14525_14650_happy.mp4,happy
face7_01_115_14675_14700_stress.mp4,stress
face7_01_116_14725_14850_neutral.mp4,neutral
face7_01_117_14875_14925_happy.mp4,happy
face7_01_118_14950_14975_stress.mp4,stress
face7_01_119_15000_15125_neutral.mp4,neutral
face7_01_120_15225_15025_happy.mp4,happy
face7_01_121_15300_15375_neutral.mp4,neutral
face7_01_122_15400_15475_neutral.mp4,neutral
face7_01_123_15050_15525_neutral.mp4,neutral
face7_01_124_15550_15675_neutral.mp4,neutral
face7_01_125_15700_15825_stress.mp4,stress
face7_01_126_15850_15900_neutral.mp4,neutral
face7_01_127_15925_15100_stress.mp4,stress
face7_01_128_16025_16075_neutral.mp4,neutral
face7_01_129_16150_16200_stress.mp4,stress
face7_01_130_16275_16650_neutral.mp4,neutral
face7_01_131_16675_16975_neutral.mp4,neutral
face7_01_132_16550_17025_neutral.mp4,neutral
face7_01_133_17050_17175_neutral.mp4,neutral
face7_01_134_17200_16575_happy.mp4,happy
face7_01_135_17275_17300_neutral.mp4,neutral
face7_01_136_17425_17450_happy.mp4,happy
face7_01_137_17525_16625_neutral.mp4,neutral
face7_01_138_17775_17925_neutral.mp4,neutral
face7_01_139_18050_18125_happy.mp4,happy
face7_01_140_18350_18550_relax.mp4,relax
face7_01_141_18575_18650_happy.mp4,happy
face7_01_142_18675_18075_stress.mp4,stress
face7_01_143_18775_18800_stress.mp4,stress
face7_01_144_18825_18900_stress.mp4,stress
face7_01_145_18100_19025_happy.mp4,happy
face7_01_146_19050_19150_relax.mp4,relax
face7_01_147_19175_19200_neutral.mp4,neutral
face7_01_148_19275_19300_relax.mp4,relax
face7_01_149_19475_19575_neutral.mp4,neutral
face7_01_150_19600_19875_stress.mp4,stress
face7_01_151_19900_19950_stress.mp4,stress
face7_01_152_20025_20050_happy.mp4,happy
face7_01_153_20075_20100_happy.mp4,happy
face7_01_154_20125_20150_happy.mp4,happy
face7_01_155_20175_20225_happy.mp4,happy
face7_01_156_20275_20475_neutral.mp4,neutral
face7_01_157_19600_20525_stress.mp4,stress
face7_01_158_20550_19625_neutral.mp4,neutral
face7_01_159_20775_20825_neutral.mp4,neutral
face7_01_160_20850_20875_neutral.mp4,neutral
face7_01_161_20900_21000_neutral.mp4,neutral
face7_01_162_21025_21075_stress.mp4,stress
face7_01_163_21100_21225_neutral.mp4,neutral
face7_01_164_21325_21425_relax.mp4,relax
face7_01_165_21525_21575_relax.mp4,relax
face7_01_166_21650_21675_stress.mp4,stress
face7_01_167_21700_21925_stress.mp4,stress
face7_01_168_22125_22175_neutral.mp4,neutral
face7_01_169_22200_22300_happy.mp4,happy
face7_01_170_22325_22400_happy.mp4,happy
face7_01_171_22425_22450_happy.mp4,happy
face7_01_172_22525_22725_stress.mp4,stress
face7_01_173_22525_22775_neutral.mp4,neutral
face7_01_174_22850_22875_neutral.mp4,neutral
face7_01_175_22900_23175_stress.mp4,stress
face7_01_176_23200_23225_happy.mp4,happy
face7_01_177_22575_23350_relax.mp4,relax
face7_01_178_23375_22600_neutral.mp4,neutral
face7_01_179_23525_23600_relax.mp4,relax
face7_01_180_23625_23650_relax.mp4,relax
face7_01_181_23675_23725_happy.mp4,happy
face7_01_182_23825_24000_stress.mp4,stress
face7_01_183_24050_24075_happy.mp4,happy
face7_01_184_24100_24200_relax.mp4,relax
face7_01_185_24400_24450_neutral.mp4,neutral
face7_01_186_24575_24625_relax.mp4,relax
face7_01_187_24650_24725_stress.mp4,stress
face7_01_188_24075_25225_neutral.mp4,neutral
face7_01_189_24125_25275_happy.mp4,happy
face7_01_190_25400_25425_stress.mp4,stress
face7_01_191_25450_25475_neutral.mp4,neutral
face7_01_192_25500_25575_happy.mp4,happy
face7_01_193_25600_25800_relax.mp4,relax
face7_01_194_25825_25900_happy.mp4,happy
face7_01_195_25925_25950_neutral.mp4,neutral
face7_01_196_26050_26100_happy.mp4,happy
face7_01_197_26125_26225_neutral.mp4,neutral
face7_01_198_26375_26425_neutral.mp4,neutral
face7_01_199_26450_26550_relax.mp4,relax
face7_01_200_26575_26625_stress.mp4,stress
face7_01_201_26650_26725_happy.mp4,happy
face7_01_202_25625_26800_neutral.mp4,neutral
face7_01_203_26875_26950_relax.mp4,relax
face7_01_204_26975_27000_happy.mp4,happy
face7_01_205_27125_27175_neutral.mp4,neutral
face7_01_206_27200_27375_happy.mp4,happy
face7_01_207_27400_27425_neutral.mp4,neutral
face7_01_208_27450_27475_neutral.mp4,neutral
face7_01_209_27050_27525_stress.mp4,stress
face7_01_210_27550_27075_happy.mp4,happy
