,id,name,label,img_url
0,0,frame_000000,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000000.PNG
1,1,frame_000001,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000001.PNG
2,2,frame_000002,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000002.PNG
3,3,frame_000003,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000003.PNG
4,4,frame_000004,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000004.PNG
5,5,frame_000005,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000005.PNG
6,6,frame_000006,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000006.PNG
7,7,frame_000007,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000007.PNG
8,8,frame_000008,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000008.PNG
9,9,frame_000009,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000009.PNG
10,10,frame_000010,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000010.PNG
11,11,frame_000011,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000011.PNG
12,12,frame_000012,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000012.PNG
13,13,frame_000013,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000013.PNG
14,14,frame_000014,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000014.PNG
15,15,frame_000015,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000015.PNG
16,16,frame_000016,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000016.PNG
17,17,frame_000017,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000017.PNG
18,18,frame_000018,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000018.PNG
19,19,frame_000019,neutral,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000019.PNG
20,20,frame_000020,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000020.PNG
21,21,frame_000021,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000021.PNG
22,22,frame_000022,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000022.PNG
23,23,frame_000023,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000023.PNG
24,24,frame_000024,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000024.PNG
25,25,frame_000025,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000025.PNG
26,26,frame_000026,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000026.PNG
27,27,frame_000027,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000027.PNG
28,28,frame_000028,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000028.PNG
29,29,frame_000029,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000029.PNG
30,30,frame_000030,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000030.PNG
31,31,frame_000031,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000031.PNG
32,32,frame_000032,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000032.PNG
33,33,frame_000033,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000033.PNG
34,34,frame_000034,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000034.PNG
35,35,frame_000035,relax,D:/Drive_D/01/export face/face001_psyteamimage/images\frame_000035.PNG
