,id,name,label,img_url
0,8,frame_000008,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000008.PNG
1,9,frame_000009,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000009.PNG
2,10,frame_000010,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000010.PNG
3,11,frame_000011,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000011.PNG
4,12,frame_000012,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000012.PNG
5,13,frame_000013,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000013.PNG
6,14,frame_000014,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000014.PNG
7,15,frame_000015,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000015.PNG
8,16,frame_000016,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000016.PNG
9,17,frame_000017,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000017.PNG
10,18,frame_000018,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000018.PNG
11,19,frame_000019,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000019.PNG
12,20,frame_000020,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000020.PNG
13,21,frame_000021,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000021.PNG
14,22,frame_000022,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000022.PNG
15,23,frame_000023,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000023.PNG
16,24,frame_000024,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000024.PNG
17,25,frame_000025,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000025.PNG
18,26,frame_000026,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000026.PNG
19,27,frame_000027,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000027.PNG
20,28,frame_000028,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000028.PNG
21,29,frame_000029,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000029.PNG
22,30,frame_000030,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000030.PNG
23,31,frame_000031,stress,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000031.PNG
24,45,frame_000045,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000045.PNG
25,46,frame_000046,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000046.PNG
26,47,frame_000047,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000047.PNG
27,48,frame_000048,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000048.PNG
28,49,frame_000049,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000049.PNG
29,50,frame_000050,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000050.PNG
30,51,frame_000051,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000051.PNG
31,52,frame_000052,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000052.PNG
32,53,frame_000053,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000053.PNG
33,54,frame_000054,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000054.PNG
34,55,frame_000055,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000055.PNG
35,56,frame_000056,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000056.PNG
36,57,frame_000057,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000057.PNG
37,58,frame_000058,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000058.PNG
38,59,frame_000059,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000059.PNG
39,60,frame_000060,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000060.PNG
40,61,frame_000061,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000061.PNG
41,62,frame_000062,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000062.PNG
42,63,frame_000063,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000063.PNG
43,64,frame_000064,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000064.PNG
44,65,frame_000065,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000065.PNG
45,66,frame_000066,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000066.PNG
46,67,frame_000067,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000067.PNG
47,68,frame_000068,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000068.PNG
48,69,frame_000069,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000069.PNG
49,70,frame_000070,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000070.PNG
50,71,frame_000071,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000071.PNG
51,72,frame_000072,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000072.PNG
52,73,frame_000073,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000073.PNG
53,74,frame_000074,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000074.PNG
54,75,frame_000075,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000075.PNG
55,76,frame_000076,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000076.PNG
56,77,frame_000077,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000077.PNG
57,78,frame_000078,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000078.PNG
58,79,frame_000079,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000079.PNG
59,88,frame_000088,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000088.PNG
60,89,frame_000089,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000089.PNG
61,90,frame_000090,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000090.PNG
62,91,frame_000091,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000091.PNG
63,92,frame_000092,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000092.PNG
64,93,frame_000093,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000093.PNG
65,94,frame_000094,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000094.PNG
66,95,frame_000095,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000095.PNG
67,96,frame_000096,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000096.PNG
68,97,frame_000097,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000097.PNG
69,98,frame_000098,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000098.PNG
70,99,frame_000099,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000099.PNG
71,100,frame_000100,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000100.PNG
72,101,frame_000101,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000101.PNG
73,102,frame_000102,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000102.PNG
74,103,frame_000103,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000103.PNG
75,104,frame_000104,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000104.PNG
76,105,frame_000105,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000105.PNG
77,106,frame_000106,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000106.PNG
78,107,frame_000107,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000107.PNG
79,108,frame_000108,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000108.PNG
80,109,frame_000109,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000109.PNG
81,110,frame_000110,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000110.PNG
82,111,frame_000111,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000111.PNG
83,112,frame_000112,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000112.PNG
84,113,frame_000113,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000113.PNG
85,114,frame_000114,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000114.PNG
86,115,frame_000115,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000115.PNG
87,116,frame_000116,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000116.PNG
88,117,frame_000117,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000117.PNG
89,118,frame_000118,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000118.PNG
90,119,frame_000119,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000119.PNG
91,120,frame_000120,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000120.PNG
92,121,frame_000121,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000121.PNG
93,122,frame_000122,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000122.PNG
94,123,frame_000123,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000123.PNG
95,124,frame_000124,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000124.PNG
96,125,frame_000125,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000125.PNG
97,126,frame_000126,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000126.PNG
98,127,frame_000127,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000127.PNG
99,128,frame_000128,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000128.PNG
100,129,frame_000129,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000129.PNG
101,130,frame_000130,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000130.PNG
102,131,frame_000131,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000131.PNG
103,132,frame_000132,neutral,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000132.PNG
104,133,frame_000133,relax,D:/Drive_D/03/export face/face003_psyteamimage/images\frame_000133.PNG
