,label_data_team,img_url_data_team,label_psy_team,img_url_psy_team
frame_000017.PNG,4,frame_000017.PNG,2,frame_000017.PNG
frame_000018.PNG,4,frame_000018.PNG,2,frame_000018.PNG
frame_000019.PNG,4,frame_000019.PNG,2,frame_000019.PNG
frame_000024.PNG,4,frame_000024.PNG,2,frame_000024.PNG
frame_000025.PNG,4,frame_000025.PNG,2,frame_000025.PNG
frame_000026.PNG,4,frame_000026.PNG,2,frame_000026.PNG
frame_000027.PNG,4,frame_000027.PNG,2,frame_000027.PNG
frame_000028.PNG,4,frame_000028.PNG,2,frame_000028.PNG
frame_000029.PNG,4,frame_000029.PNG,2,frame_000029.PNG
frame_000036.PNG,4,frame_000036.PNG,2,frame_000036.PNG
frame_000037.PNG,4,frame_000037.PNG,2,frame_000037.PNG
frame_000038.PNG,4,frame_000038.PNG,2,frame_000038.PNG
frame_000039.PNG,4,frame_000039.PNG,2,frame_000039.PNG
frame_000040.PNG,4,frame_000040.PNG,2,frame_000040.PNG
frame_000041.PNG,4,frame_000041.PNG,2,frame_000041.PNG
frame_000042.PNG,4,frame_000042.PNG,2,frame_000042.PNG
frame_000043.PNG,4,frame_000043.PNG,2,frame_000043.PNG
frame_000044.PNG,4,frame_000044.PNG,2,frame_000044.PNG
frame_000045.PNG,4,frame_000045.PNG,2,frame_000045.PNG
frame_000046.PNG,4,frame_000046.PNG,2,frame_000046.PNG
frame_000047.PNG,4,frame_000047.PNG,2,frame_000047.PNG
frame_000048.PNG,4,frame_000048.PNG,2,frame_000048.PNG
frame_000049.PNG,4,frame_000049.PNG,2,frame_000049.PNG
frame_000050.PNG,4,frame_000050.PNG,2,frame_000050.PNG
frame_000051.PNG,4,frame_000051.PNG,2,frame_000051.PNG
frame_000057.PNG,4,frame_000057.PNG,2,frame_000057.PNG
frame_000058.PNG,4,frame_000058.PNG,2,frame_000058.PNG
frame_000059.PNG,4,frame_000059.PNG,2,frame_000059.PNG
frame_000064.PNG,4,frame_000064.PNG,4,frame_000064.PNG
frame_000065.PNG,4,frame_000065.PNG,4,frame_000065.PNG
frame_000066.PNG,4,frame_000066.PNG,4,frame_000066.PNG
frame_000067.PNG,4,frame_000067.PNG,4,frame_000067.PNG
frame_000068.PNG,4,frame_000068.PNG,4,frame_000068.PNG
frame_000069.PNG,4,frame_000069.PNG,4,frame_000069.PNG
frame_000070.PNG,4,frame_000070.PNG,4,frame_000070.PNG
frame_000081.PNG,4,frame_000081.PNG,2,frame_000081.PNG
frame_000082.PNG,4,frame_000082.PNG,2,frame_000082.PNG
frame_000083.PNG,4,frame_000083.PNG,2,frame_000083.PNG
frame_000084.PNG,4,frame_000084.PNG,2,frame_000084.PNG
frame_000085.PNG,4,frame_000085.PNG,2,frame_000085.PNG
frame_000089.PNG,4,frame_000089.PNG,4,frame_000089.PNG
frame_000090.PNG,4,frame_000090.PNG,4,frame_000090.PNG
frame_000091.PNG,4,frame_000091.PNG,4,frame_000091.PNG
frame_000092.PNG,4,frame_000092.PNG,4,frame_000092.PNG
frame_000093.PNG,4,frame_000093.PNG,4,frame_000093.PNG
frame_000094.PNG,4,frame_000094.PNG,4,frame_000094.PNG
frame_000100.PNG,4,frame_000100.PNG,2,frame_000100.PNG
frame_000101.PNG,4,frame_000101.PNG,2,frame_000101.PNG
frame_000102.PNG,4,frame_000102.PNG,2,frame_000102.PNG
frame_000103.PNG,4,frame_000103.PNG,2,frame_000103.PNG
frame_000104.PNG,4,frame_000104.PNG,2,frame_000104.PNG
frame_000105.PNG,4,frame_000105.PNG,2,frame_000105.PNG
frame_000106.PNG,4,frame_000106.PNG,2,frame_000106.PNG
frame_000107.PNG,4,frame_000107.PNG,2,frame_000107.PNG
frame_000112.PNG,3,frame_000112.PNG,2,frame_000112.PNG
frame_000113.PNG,3,frame_000113.PNG,2,frame_000113.PNG
frame_000114.PNG,3,frame_000114.PNG,2,frame_000114.PNG
frame_000115.PNG,3,frame_000115.PNG,2,frame_000115.PNG
frame_000116.PNG,3,frame_000116.PNG,2,frame_000116.PNG
frame_000117.PNG,3,frame_000117.PNG,2,frame_000117.PNG
frame_000118.PNG,3,frame_000118.PNG,2,frame_000118.PNG
frame_000119.PNG,3,frame_000119.PNG,2,frame_000119.PNG
frame_000120.PNG,3,frame_000120.PNG,2,frame_000120.PNG
frame_000121.PNG,3,frame_000121.PNG,2,frame_000121.PNG
frame_000122.PNG,3,frame_000122.PNG,2,frame_000122.PNG
frame_000123.PNG,3,frame_000123.PNG,2,frame_000123.PNG
frame_000124.PNG,3,frame_000124.PNG,2,frame_000124.PNG
frame_000125.PNG,3,frame_000125.PNG,2,frame_000125.PNG
frame_000126.PNG,3,frame_000126.PNG,2,frame_000126.PNG
frame_000127.PNG,3,frame_000127.PNG,2,frame_000127.PNG
frame_000128.PNG,3,frame_000128.PNG,2,frame_000128.PNG
frame_000129.PNG,3,frame_000129.PNG,2,frame_000129.PNG
frame_000130.PNG,3,frame_000130.PNG,2,frame_000130.PNG
frame_000131.PNG,3,frame_000131.PNG,2,frame_000131.PNG
frame_000132.PNG,3,frame_000132.PNG,2,frame_000132.PNG
frame_000133.PNG,3,frame_000133.PNG,2,frame_000133.PNG
frame_000134.PNG,3,frame_000134.PNG,2,frame_000134.PNG
