,pred,label
0,1,2
1,3,2
2,1,2
3,2,2
4,1,2
5,1,2
6,2,2
7,1,2
8,2,2
9,2,2
10,2,2
11,1,2
12,3,2
13,2,2
14,3,2
15,2,2
16,2,2
17,3,2
18,2,2
19,1,2
20,2,2
21,3,2
22,1,2
23,2,2
24,3,2
25,3,2
26,1,2
27,1,2
28,3,1
29,2,1
30,3,1
31,1,1
32,1,1
33,1,1
34,3,1
35,3,1
36,1,1
37,3,1
38,1,1
39,1,1
40,1,1
41,1,1
42,1,1
43,1,1
44,1,1
45,1,1
46,1,1
47,1,1
48,3,1
49,1,1
50,1,1
51,1,1
52,1,1
53,1,1
54,1,1
55,1,1
56,1,1
57,1,1
58,3,1
59,1,1
60,3,1
61,1,1
62,3,1
63,1,1
64,1,1
65,1,1
66,1,1
67,1,1
68,1,1
69,1,1
70,1,1
71,1,1
72,1,1
73,1,1
74,1,1
75,1,1
76,1,1
77,1,1
78,1,1
79,1,1
80,1,1
81,3,1
82,1,1
83,1,1
84,3,1
85,1,1
86,3,1
87,1,3
88,1,3
89,1,3
90,1,3
91,1,3
92,1,3
93,1,3
94,1,3
95,1,3
96,1,3
97,1,1
98,1,1
99,1,1
100,1,1
101,1,3
102,1,3
103,1,3
104,1,3
105,1,3
106,1,3
107,1,3
108,1,3
109,1,3
110,1,3
111,1,3
112,1,3
113,1,3
114,1,3
115,1,3
116,1,3
117,1,3
118,1,3
119,1,3
120,1,3
121,1,3
122,1,3
123,1,3
124,1,3
125,1,1
126,1,1
127,1,1
128,1,1
129,1,1
130,1,1
131,1,1
132,1,1
133,1,1
134,1,1
135,1,1
136,1,1
137,1,1
138,1,1
139,1,1
140,1,1
141,1,1
142,1,1
143,1,1
144,1,1
145,1,1
146,3,1
147,1,1
148,1,1
149,1,1
150,1,1
151,1,1
152,1,1
153,1,1
154,1,1
155,1,1
156,1,1
157,1,1
158,1,1
159,1,1
160,1,1
161,1,1
162,1,1
163,1,1
164,1,1
165,1,1
166,1,1
167,1,1
168,1,1
169,1,1
170,1,1
171,1,1
172,1,1
173,1,1
174,1,1
175,1,1
176,1,1
177,1,1
178,1,1
179,1,1
180,1,1
181,1,1
182,1,1
183,1,1
184,1,1
185,1,1
186,1,1
187,1,1
188,1,1
189,1,1
190,1,1
191,1,1
192,1,1
193,1,1
194,1,1
195,1,1
196,1,1
197,1,1
198,1,1
199,1,1
200,1,1
201,1,1
202,1,1
203,1,1
204,1,1
205,1,1
206,1,1
207,1,1
208,1,1
209,1,1
210,1,1
211,1,1
212,1,1
213,1,1
214,1,1
215,1,1
216,1,1
217,1,1
218,1,1
219,1,1
220,1,1
221,1,1
222,1,3
223,1,3
224,1,3
225,1,3
226,1,3
227,1,3
228,1,3
229,1,3
230,1,3
231,3,3
232,1,3
233,1,3
234,1,3
235,1,3
236,1,3
237,1,2
238,1,2
239,1,2
240,1,2
241,1,2
242,2,2
243,2,2
244,1,2
245,3,2
246,3,2
247,1,2
248,3,2
249,3,2
250,1,2
251,2,2
252,3,2
253,2,2
254,3,2
255,2,2
256,2,2
257,2,2
258,3,2
259,3,2
260,3,2
261,2,2
262,3,2
263,2,2
264,3,2
265,2,2
266,3,2
267,3,2
268,3,2
269,1,3
270,3,3
271,3,2
272,3,2
273,3,4
274,1,2
275,3,2
276,3,2
277,1,2
278,3,2
279,0,2
280,2,2
281,3,2
282,2,2
283,3,2
284,3,2
285,3,2
286,2,2
287,3,2
288,2,2
289,2,2
290,3,2
291,3,2
292,2,2
293,3,2
294,3,2
295,3,2
296,2,2
297,3,2
298,3,2
299,3,2
300,3,2
301,3,3
302,3,3
303,3,3
304,2,3
305,3,3
306,3,3
307,3,3
308,3,3
309,3,3
310,3,3
311,3,3
312,3,3
313,3,3
314,2,3
315,3,3
316,3,2
317,3,2
318,2,3
319,3,3
320,3,3
321,1,3
322,3,3
323,3,3
324,3,3
325,1,3
326,2,3
327,2,3
328,2,3
329,3,3
330,2,3
331,3,3
332,2,3
333,3,3
334,1,3
335,3,3
