video_name,tag
face2_01_0_59_3296_neutral.mp4,neutral
face2_01_1_3356_4075_relax.mp4,relax
face2_01_2_4135_5034_neutral.mp4,neutral
face2_01_3_5514_5754_stress.mp4,angry
face2_01_4_5814_6053_stress.mp4,angry
face2_01_5_6053_6233_happy.mp4,happy
face2_01_6_6293_7012_neutral.mp4,neutral
face2_01_7_7072_7252_stress.mp4,angry
face2_01_8_7312_7672_neutral.mp4,neutral
face2_01_9_7732_8031_stress.mp4,angry
face2_01_10_8091_8451_happy.mp4,happy
face2_01_11_8451_8871_happy.mp4,happy
face2_01_12_9050_9230_happy.mp4,happy
face2_01_13_9410_9650_happy.mp4,happy
face2_01_14_9710_10129_neutral.mp4,neutral
face2_01_15_11448_11568_stress.mp4,angry
face2_01_16_11628_11928_neutral.mp4,neutral
face2_01_17_10909_12647_stress.mp4,angry
face2_01_18_12707_12887_sad.mp4,sad
face2_01_19_12947_14565_sad.mp4,sad
face2_01_20_14625_14685_sad.mp4,sad
face2_01_21_14745_14925_angry.mp4,angry
face2_01_22_14445_14505_stress.mp4,angry
face2_01_23_15644_15884_neutral.mp4,neutral
face2_01_24_15944_16003_happy.mp4,happy
face2_01_25_16063_16423_stress.mp4,angry
face2_01_26_17802_18221_neutral.mp4,neutral
face2_01_27_18281_18341_happy.mp4,happy
face2_01_28_18401_18461_neutral.mp4,neutral
face2_01_29_19000_19120_stress.mp4,angry
face2_01_30_18101_19360_happy.mp4,happy
face2_01_31_19420_19660_stress.mp4,angry
face2_01_32_20139_20439_neutral.mp4,neutral
face2_01_33_20439_20559_stress.mp4,angry
face2_01_34_20859_21098_happy.mp4,happy
face2_01_35_21158_21218_happy.mp4,happy
face2_01_36_21278_21518_happy.mp4,happy
face2_01_37_22057_22117_happy.mp4,happy
face2_01_38_21638_22357_stress.mp4,angry
face2_01_39_22597_22657_happy.mp4,happy
face2_01_40_22897_23136_stress.mp4,angry
face2_01_41_23196_23616_relax.mp4,relax
face2_01_42_23676_23796_stress.mp4,angry
face2_01_43_23856_23916_relax.mp4,relax
face2_01_44_21818_24155_happy.mp4,happy
face2_01_45_24215_24335_stress.mp4,angry
face2_01_46_24815_24875_stress.mp4,angry
face2_01_47_24935_25054_relax.mp4,relax
face2_01_48_25114_25234_stress.mp4,angry
face2_01_49_26193_26793_stress.mp4,angry
face2_01_50_27932_28291_stress.mp4,angry
face2_01_51_28351_28831_neutral.mp4,neutral
face2_01_52_29130_29430_relax.mp4,relax
face2_01_53_29490_29610_happy.mp4,happy
face2_01_54_29670_30629_stress.mp4,angry
face2_01_55_30629_30749_happy.mp4,happy
face2_01_56_30809_31468_relax.mp4,relax
face2_01_57_31528_31948_happy.mp4,happy
face2_01_58_32187_32427_happy.mp4,happy
face2_01_59_32667_33146_relax.mp4,relax
face2_01_60_33206_33446_stress.mp4,angry
face2_01_61_33746_34345_stress.mp4,angry
face2_01_62_34405_34525_stress.mp4,angry
face2_01_63_34585_34825_happy.mp4,happy
face2_01_64_35124_35244_happy.mp4,happy
face2_01_65_35304_35544_relax.mp4,relax
face2_01_66_35604_36323_stress.mp4,angry
face2_01_67_36383_36623_happy.mp4,happy
face2_01_68_36623_37222_relax.mp4,relax
face2_01_69_37282_37522_happy.mp4,happy
face2_01_70_37582_37822_relax.mp4,relax
face2_01_71_38121_39020_neutral.mp4,neutral
face2_01_72_39020_39800_stress.mp4,angry
face2_01_73_40219_40279_stress.mp4,angry
face2_01_74_41058_41118_stress.mp4,angry
face2_01_75_41178_41538_stress.mp4,angry
face2_01_76_41598_43216_relax.mp4,relax
face2_01_77_43276_45014_relax.mp4,relax
face2_01_78_45314_45494_angry.mp4,angry
face2_01_79_46633_47232_neutral.mp4,neutral
face2_01_80_47592_47652_stress.mp4,angry
face2_01_81_47712_48791_neutral.mp4,neutral
face2_01_82_48851_48911_stress.mp4,angry
face2_01_83_48971_51068_stress.mp4,angry
face2_01_84_51368_51668_stress.mp4,angry
face2_01_85_51728_51848_neutral.mp4,neutral
face2_01_86_50529_50589_neutral.mp4,neutral
face2_01_87_52807_53286_stress.mp4,angry
face2_01_88_53886_54065_neutral.mp4,neutral
face2_01_89_54125_54485_stress.mp4,angry
face2_01_90_54005_56103_neutral.mp4,neutral
face2_01_91_56463_56643_stress.mp4,angry
face2_01_92_57902_58021_happy.mp4,happy
face2_01_93_58381_58501_relax.mp4,relax
face2_01_94_57662_59400_neutral.mp4,neutral
face2_01_95_48671_59520_happy.mp4,happy
face2_01_96_59580_59880_neutral.mp4,neutral
face2_01_97_57782_60119_relax.mp4,relax
face2_01_98_60179_60839_stress.mp4,angry
face2_01_99_60899_61138_happy.mp4,happy
face2_01_100_61618_62097_relax.mp4,relax
face2_01_101_62157_63056_relax.mp4,relax
face2_01_102_64255_64315_stress.mp4,angry
face2_01_103_64375_64795_neutral.mp4,neutral
face2_01_104_64855_65214_sad.mp4,sad
face2_01_105_65274_65994_relax.mp4,relax
face2_01_106_65994_66353_neutral.mp4,neutral
face2_01_107_66593_67192_neutral.mp4,neutral
face2_01_108_67192_67432_stress.mp4,angry
face2_01_109_68511_69590_angry.mp4,angry
face2_01_110_68511_68811_happy.mp4,happy
face2_01_111_68991_69110_stress.mp4,angry
face2_01_112_69290_69950_neutral.mp4,neutral
face2_01_113_70009_70189_happy.mp4,happy
face2_01_114_70189_70309_neutral.mp4,neutral
face2_01_115_70789_70849_happy.mp4,happy
