video_name,tag
face10_01_0_0_100_sad.mp4,sad
face10_01_1_125_225_sad.mp4,sad
face10_01_2_25_375_sad.mp4,sad
face10_01_3_675_825_neutral.mp4,neutral
face10_01_4_950_1025_stress.mp4,angry
face10_01_5_1425_1450_relax.mp4,relax
face10_01_6_1475_1525_happy.mp4,happy
face10_01_7_1550_1675_neutral.mp4,neutral
face10_01_8_1700_1850_neutral.mp4,neutral
face10_01_9_1875_1900_neutral.mp4,neutral
face10_01_10_1925_2125_neutral.mp4,neutral
face10_01_11_2150_2300_neutral.mp4,neutral
face10_01_12_2325_2375_neutral.mp4,neutral
face10_01_13_3025_3375_angry.mp4,angry
face10_01_14_3625_3775_stress.mp4,angry
face10_01_15_3900_4025_stress.mp4,angry
face10_01_16_4525_4675_neutral.mp4,neutral
face10_01_17_4700_4775_neutral.mp4,neutral
face10_01_18_5125_5400_stress.mp4,angry
face10_01_19_5425_5550_stress.mp4,angry
face10_01_20_5650_5925_stress.mp4,angry
face10_01_21_5875_5950_stress.mp4,angry
face10_01_22_5950_5975_relax.mp4,relax
face10_01_23_6325_6350_neutral.mp4,neutral
face10_01_24_6900_6975_neutral.mp4,neutral
face10_01_25_6100_7075_neutral.mp4,neutral
face10_01_26_7225_7325_angry.mp4,angry
face10_01_27_7375_7400_neutral.mp4,neutral
face10_01_28_7425_7500_neutral.mp4,neutral
face10_01_29_7500_7525_relax.mp4,relax
face10_01_30_7550_7775_neutral.mp4,neutral
face10_01_31_7900_7950_neutral.mp4,neutral
face10_01_32_7975_8025_sad.mp4,sad
face10_01_33_8125_8150_happy.mp4,happy
face10_01_34_9325_9350_relax.mp4,relax
face10_01_35_9050_9575_relax.mp4,relax
face10_01_36_9600_9700_relax.mp4,relax
face10_01_37_9725_9775_happy.mp4,happy
face10_01_38_9800_9875_neutral.mp4,neutral
face10_01_39_9975_10025_relax.mp4,relax
face10_01_40_10025_10150_relax.mp4,relax
face10_01_41_10175_10200_relax.mp4,relax
face10_01_42_10225_10275_relax.mp4,relax
face10_01_43_10275_10325_neutral.mp4,neutral
face10_01_44_10575_10600_stress.mp4,angry
face10_01_45_10625_10675_neutral.mp4,neutral
face10_01_46_10700_10875_angry.mp4,angry
face10_01_47_10900_10975_angry.mp4,angry
face10_01_48_11300_11425_neutral.mp4,neutral
face10_01_49_11800_12100_neutral.mp4,neutral
face10_01_50_12225_12325_stress.mp4,angry
face10_01_51_12625_12650_stress.mp4,angry
face10_01_52_13025_13075_stress.mp4,angry
face10_01_53_13100_13125_stress.mp4,angry
face10_01_54_13150_13225_happy.mp4,happy
face10_01_55_12125_13300_relax.mp4,relax
face10_01_56_13825_13900_relax.mp4,relax
face10_01_57_13925_13950_sad.mp4,sad
face10_01_58_13975_14050_happy.mp4,happy
face10_01_59_14450_14525_angry.mp4,angry
face10_01_60_15200_15275_stress.mp4,angry
face10_01_61_15650_15825_stress.mp4,angry
face10_01_62_16075_17625_happy.mp4,happy
face10_01_63_16150_17775_happy.mp4,happy
face10_01_64_16300_16425_happy.mp4,happy
face10_01_65_16450_16600_happy.mp4,happy
face10_01_66_16625_16800_happy.mp4,happy
face10_01_67_16825_17025_happy.mp4,happy
face10_01_68_17150_17275_happy.mp4,happy
face10_01_69_17300_17350_happy.mp4,happy
face10_01_70_17375_17425_happy.mp4,happy
face10_01_71_17450_17525_sad.mp4,sad
face10_01_72_17550_18125_sad.mp4,sad
face10_01_73_18275_18325_neutral.mp4,neutral
face10_01_74_18700_18800_happy.mp4,happy
face10_01_75_18825_18975_neutral.mp4,neutral
face10_01_76_19125_19150_happy.mp4,happy
face10_01_77_19350_19600_angry.mp4,angry
face10_01_78_19700_19775_stress.mp4,angry
face10_01_79_19900_20050_stress.mp4,angry
face10_01_80_20200_20300_stress.mp4,angry
face10_01_81_20400_20525_stress.mp4,angry
face10_01_82_21000_21275_stress.mp4,angry
face10_01_83_21075_21125_stress.mp4,angry
face10_01_84_21300_21400_relax.mp4,relax
face10_01_85_21425_21525_happy.mp4,happy
face10_01_86_21550_21950_sad.mp4,sad
face10_01_87_21975_22200_sad.mp4,sad
face10_01_88_22225_22275_happy.mp4,happy
face10_01_89_22300_22325_happy.mp4,happy
face10_01_90_26875_27050_neutral.mp4,neutral
