,label_data_team,img_url_data_team,label_psy_team,img_url_psy_team
frame_000000.PNG,negative-deactive,frame_000000.PNG,neutral,frame_000000.PNG
frame_000001.PNG,negative-deactive,frame_000001.PNG,neutral,frame_000001.PNG
frame_000002.PNG,neutral,frame_000002.PNG,neutral,frame_000002.PNG
frame_000003.PNG,neutral,frame_000003.PNG,neutral,frame_000003.PNG
frame_000004.PNG,positive-deactive,frame_000004.PNG,neutral,frame_000004.PNG
frame_000005.PNG,positive-deactive,frame_000005.PNG,negative-active,frame_000005.PNG
frame_000006.PNG,positive-deactive,frame_000006.PNG,negative-active,frame_000006.PNG
frame_000007.PNG,positive-deactive,frame_000007.PNG,negative-active,frame_000007.PNG
frame_000008.PNG,positive-deactive,frame_000008.PNG,negative-active,frame_000008.PNG
frame_000009.PNG,positive-deactive,frame_000009.PNG,negative-active,frame_000009.PNG
frame_000010.PNG,positive-deactive,frame_000010.PNG,negative-active,frame_000010.PNG
frame_000011.PNG,positive-deactive,frame_000011.PNG,negative-active,frame_000011.PNG
frame_000012.PNG,positive-deactive,frame_000012.PNG,negative-active,frame_000012.PNG
frame_000013.PNG,positive-deactive,frame_000013.PNG,negative-active,frame_000013.PNG
frame_000014.PNG,positive-deactive,frame_000014.PNG,negative-active,frame_000014.PNG
frame_000015.PNG,positive-deactive,frame_000015.PNG,negative-active,frame_000015.PNG
frame_000016.PNG,positive-deactive,frame_000016.PNG,negative-active,frame_000016.PNG
frame_000022.PNG,positive-deactive,frame_000022.PNG,negative-active,frame_000022.PNG
frame_000023.PNG,positive-deactive,frame_000023.PNG,negative-active,frame_000023.PNG
frame_000024.PNG,positive-deactive,frame_000024.PNG,negative-active,frame_000024.PNG
frame_000025.PNG,positive-deactive,frame_000025.PNG,negative-active,frame_000025.PNG
frame_000026.PNG,positive-deactive,frame_000026.PNG,negative-active,frame_000026.PNG
frame_000027.PNG,positive-deactive,frame_000027.PNG,negative-active,frame_000027.PNG
frame_000028.PNG,positive-deactive,frame_000028.PNG,negative-active,frame_000028.PNG
frame_000029.PNG,positive-deactive,frame_000029.PNG,negative-active,frame_000029.PNG
frame_000030.PNG,positive-deactive,frame_000030.PNG,negative-active,frame_000030.PNG
frame_000031.PNG,positive-deactive,frame_000031.PNG,negative-active,frame_000031.PNG
frame_000032.PNG,positive-deactive,frame_000032.PNG,negative-active,frame_000032.PNG
frame_000033.PNG,positive-deactive,frame_000033.PNG,positive-active,frame_000033.PNG
frame_000034.PNG,positive-deactive,frame_000034.PNG,positive-active,frame_000034.PNG
frame_000035.PNG,positive-deactive,frame_000035.PNG,positive-active,frame_000035.PNG
frame_000036.PNG,positive-deactive,frame_000036.PNG,positive-active,frame_000036.PNG
frame_000037.PNG,positive-deactive,frame_000037.PNG,positive-active,frame_000037.PNG
frame_000038.PNG,positive-deactive,frame_000038.PNG,positive-active,frame_000038.PNG
frame_000039.PNG,positive-deactive,frame_000039.PNG,positive-active,frame_000039.PNG
frame_000040.PNG,positive-deactive,frame_000040.PNG,positive-active,frame_000040.PNG
frame_000041.PNG,positive-deactive,frame_000041.PNG,positive-active,frame_000041.PNG
frame_000042.PNG,positive-deactive,frame_000042.PNG,positive-active,frame_000042.PNG
frame_000043.PNG,positive-deactive,frame_000043.PNG,positive-active,frame_000043.PNG
frame_000044.PNG,positive-deactive,frame_000044.PNG,positive-active,frame_000044.PNG
frame_000045.PNG,positive-deactive,frame_000045.PNG,positive-active,frame_000045.PNG
frame_000046.PNG,positive-deactive,frame_000046.PNG,positive-active,frame_000046.PNG
frame_000047.PNG,positive-deactive,frame_000047.PNG,positive-active,frame_000047.PNG
frame_000048.PNG,positive-deactive,frame_000048.PNG,positive-active,frame_000048.PNG
frame_000049.PNG,positive-deactive,frame_000049.PNG,positive-active,frame_000049.PNG
frame_000050.PNG,positive-deactive,frame_000050.PNG,positive-active,frame_000050.PNG
frame_000051.PNG,positive-deactive,frame_000051.PNG,positive-active,frame_000051.PNG
frame_000052.PNG,positive-deactive,frame_000052.PNG,positive-active,frame_000052.PNG
frame_000053.PNG,positive-deactive,frame_000053.PNG,positive-active,frame_000053.PNG
frame_000054.PNG,positive-deactive,frame_000054.PNG,positive-active,frame_000054.PNG
frame_000055.PNG,positive-deactive,frame_000055.PNG,positive-active,frame_000055.PNG
frame_000056.PNG,positive-deactive,frame_000056.PNG,positive-active,frame_000056.PNG
frame_000057.PNG,positive-active,frame_000057.PNG,positive-active,frame_000057.PNG
frame_000058.PNG,positive-active,frame_000058.PNG,positive-active,frame_000058.PNG
frame_000059.PNG,positive-deactive,frame_000059.PNG,positive-active,frame_000059.PNG
frame_000060.PNG,positive-deactive,frame_000060.PNG,positive-active,frame_000060.PNG
frame_000061.PNG,positive-deactive,frame_000061.PNG,positive-active,frame_000061.PNG
frame_000062.PNG,positive-active,frame_000062.PNG,positive-active,frame_000062.PNG
frame_000063.PNG,positive-active,frame_000063.PNG,positive-active,frame_000063.PNG
frame_000064.PNG,positive-active,frame_000064.PNG,positive-active,frame_000064.PNG
frame_000065.PNG,positive-active,frame_000065.PNG,positive-active,frame_000065.PNG
frame_000066.PNG,positive-active,frame_000066.PNG,positive-active,frame_000066.PNG
frame_000067.PNG,positive-active,frame_000067.PNG,positive-active,frame_000067.PNG
frame_000068.PNG,positive-active,frame_000068.PNG,positive-active,frame_000068.PNG
frame_000069.PNG,positive-active,frame_000069.PNG,positive-active,frame_000069.PNG
frame_000070.PNG,positive-active,frame_000070.PNG,positive-active,frame_000070.PNG
frame_000071.PNG,positive-active,frame_000071.PNG,positive-active,frame_000071.PNG
frame_000072.PNG,positive-active,frame_000072.PNG,positive-active,frame_000072.PNG
frame_000073.PNG,positive-active,frame_000073.PNG,positive-active,frame_000073.PNG
frame_000074.PNG,positive-active,frame_000074.PNG,positive-active,frame_000074.PNG
frame_000086.PNG,positive-active,frame_000086.PNG,positive-active,frame_000086.PNG
frame_000087.PNG,positive-active,frame_000087.PNG,positive-active,frame_000087.PNG
frame_000088.PNG,positive-active,frame_000088.PNG,positive-active,frame_000088.PNG
frame_000089.PNG,positive-active,frame_000089.PNG,positive-active,frame_000089.PNG
frame_000090.PNG,positive-active,frame_000090.PNG,positive-active,frame_000090.PNG
frame_000091.PNG,positive-active,frame_000091.PNG,positive-active,frame_000091.PNG
frame_000092.PNG,positive-active,frame_000092.PNG,positive-active,frame_000092.PNG
frame_000093.PNG,positive-active,frame_000093.PNG,positive-active,frame_000093.PNG
frame_000094.PNG,positive-active,frame_000094.PNG,positive-active,frame_000094.PNG
frame_000095.PNG,positive-active,frame_000095.PNG,positive-active,frame_000095.PNG
frame_000096.PNG,positive-active,frame_000096.PNG,positive-active,frame_000096.PNG
frame_000097.PNG,positive-active,frame_000097.PNG,positive-active,frame_000097.PNG
frame_000098.PNG,positive-active,frame_000098.PNG,positive-active,frame_000098.PNG
frame_000099.PNG,positive-active,frame_000099.PNG,positive-active,frame_000099.PNG
frame_000101.PNG,positive-active,frame_000101.PNG,positive-active,frame_000101.PNG
frame_000102.PNG,positive-active,frame_000102.PNG,positive-active,frame_000102.PNG
frame_000103.PNG,positive-active,frame_000103.PNG,positive-active,frame_000103.PNG
frame_000104.PNG,positive-active,frame_000104.PNG,positive-active,frame_000104.PNG
frame_000105.PNG,positive-active,frame_000105.PNG,positive-active,frame_000105.PNG
frame_000106.PNG,positive-active,frame_000106.PNG,positive-active,frame_000106.PNG
frame_000107.PNG,positive-active,frame_000107.PNG,positive-active,frame_000107.PNG
frame_000108.PNG,positive-active,frame_000108.PNG,positive-active,frame_000108.PNG
frame_000109.PNG,positive-active,frame_000109.PNG,positive-active,frame_000109.PNG
frame_000110.PNG,positive-active,frame_000110.PNG,positive-active,frame_000110.PNG
frame_000111.PNG,positive-active,frame_000111.PNG,positive-active,frame_000111.PNG
frame_000112.PNG,positive-active,frame_000112.PNG,positive-active,frame_000112.PNG
frame_000113.PNG,positive-active,frame_000113.PNG,positive-active,frame_000113.PNG
frame_000114.PNG,positive-active,frame_000114.PNG,positive-active,frame_000114.PNG
frame_000115.PNG,positive-active,frame_000115.PNG,positive-active,frame_000115.PNG
frame_000116.PNG,positive-active,frame_000116.PNG,positive-active,frame_000116.PNG
frame_000117.PNG,positive-active,frame_000117.PNG,positive-active,frame_000117.PNG
frame_000118.PNG,positive-active,frame_000118.PNG,positive-active,frame_000118.PNG
frame_000119.PNG,positive-active,frame_000119.PNG,positive-active,frame_000119.PNG
frame_000120.PNG,positive-active,frame_000120.PNG,positive-active,frame_000120.PNG
frame_000121.PNG,positive-active,frame_000121.PNG,positive-active,frame_000121.PNG
frame_000130.PNG,positive-active,frame_000130.PNG,positive-active,frame_000130.PNG
frame_000131.PNG,positive-active,frame_000131.PNG,positive-active,frame_000131.PNG
frame_000132.PNG,positive-active,frame_000132.PNG,positive-active,frame_000132.PNG
frame_000140.PNG,positive-active,frame_000140.PNG,positive-active,frame_000140.PNG
frame_000141.PNG,positive-active,frame_000141.PNG,positive-active,frame_000141.PNG
frame_000142.PNG,positive-active,frame_000142.PNG,positive-active,frame_000142.PNG
frame_000143.PNG,positive-active,frame_000143.PNG,positive-active,frame_000143.PNG
frame_000144.PNG,positive-active,frame_000144.PNG,positive-active,frame_000144.PNG
frame_000145.PNG,positive-active,frame_000145.PNG,positive-active,frame_000145.PNG
frame_000146.PNG,positive-active,frame_000146.PNG,positive-active,frame_000146.PNG
frame_000147.PNG,positive-active,frame_000147.PNG,positive-active,frame_000147.PNG
frame_000148.PNG,positive-active,frame_000148.PNG,positive-active,frame_000148.PNG
frame_000149.PNG,positive-active,frame_000149.PNG,positive-active,frame_000149.PNG
frame_000150.PNG,positive-active,frame_000150.PNG,positive-active,frame_000150.PNG
frame_000151.PNG,positive-active,frame_000151.PNG,positive-active,frame_000151.PNG
frame_000152.PNG,positive-deactive,frame_000152.PNG,positive-active,frame_000152.PNG
frame_000153.PNG,negative-deactive,frame_000153.PNG,negative-deactive,frame_000153.PNG
frame_000154.PNG,negative-deactive,frame_000154.PNG,negative-deactive,frame_000154.PNG
frame_000155.PNG,negative-deactive,frame_000155.PNG,negative-deactive,frame_000155.PNG
frame_000156.PNG,negative-deactive,frame_000156.PNG,negative-deactive,frame_000156.PNG
frame_000157.PNG,negative-deactive,frame_000157.PNG,negative-deactive,frame_000157.PNG
frame_000158.PNG,positive-deactive,frame_000158.PNG,negative-deactive,frame_000158.PNG
frame_000159.PNG,positive-deactive,frame_000159.PNG,negative-deactive,frame_000159.PNG
frame_000160.PNG,positive-deactive,frame_000160.PNG,negative-deactive,frame_000160.PNG
