,label_data_team,img_url_data_team,label_psy_team,img_url_psy_team
frame_000297.PNG,negative-deactive,frame_000297.PNG,neutral,frame_000297.PNG
frame_000304.PNG,positive-deactive,frame_000304.PNG,negative-deactive,frame_000304.PNG
frame_000305.PNG,positive-deactive,frame_000305.PNG,negative-deactive,frame_000305.PNG
frame_000306.PNG,positive-deactive,frame_000306.PNG,negative-deactive,frame_000306.PNG
frame_000307.PNG,positive-deactive,frame_000307.PNG,negative-deactive,frame_000307.PNG
frame_000308.PNG,positive-deactive,frame_000308.PNG,negative-deactive,frame_000308.PNG
frame_000309.PNG,positive-deactive,frame_000309.PNG,negative-deactive,frame_000309.PNG
frame_000310.PNG,positive-deactive,frame_000310.PNG,negative-deactive,frame_000310.PNG
frame_000311.PNG,positive-deactive,frame_000311.PNG,negative-deactive,frame_000311.PNG
frame_000312.PNG,positive-deactive,frame_000312.PNG,negative-deactive,frame_000312.PNG
frame_000313.PNG,positive-deactive,frame_000313.PNG,negative-deactive,frame_000313.PNG
frame_000314.PNG,positive-deactive,frame_000314.PNG,negative-deactive,frame_000314.PNG
frame_000315.PNG,positive-deactive,frame_000315.PNG,negative-deactive,frame_000315.PNG
frame_000316.PNG,positive-deactive,frame_000316.PNG,negative-deactive,frame_000316.PNG
frame_000317.PNG,positive-deactive,frame_000317.PNG,negative-deactive,frame_000317.PNG
frame_000318.PNG,positive-deactive,frame_000318.PNG,negative-deactive,frame_000318.PNG
frame_000319.PNG,positive-deactive,frame_000319.PNG,negative-deactive,frame_000319.PNG
frame_000320.PNG,positive-deactive,frame_000320.PNG,negative-deactive,frame_000320.PNG
frame_000321.PNG,positive-deactive,frame_000321.PNG,negative-deactive,frame_000321.PNG
frame_000322.PNG,positive-deactive,frame_000322.PNG,negative-deactive,frame_000322.PNG
frame_000323.PNG,positive-deactive,frame_000323.PNG,negative-deactive,frame_000323.PNG
frame_000324.PNG,positive-deactive,frame_000324.PNG,negative-deactive,frame_000324.PNG
frame_000325.PNG,positive-deactive,frame_000325.PNG,negative-deactive,frame_000325.PNG
frame_000326.PNG,positive-deactive,frame_000326.PNG,negative-deactive,frame_000326.PNG
frame_000327.PNG,positive-deactive,frame_000327.PNG,negative-deactive,frame_000327.PNG
frame_000328.PNG,positive-deactive,frame_000328.PNG,negative-deactive,frame_000328.PNG
frame_000329.PNG,positive-deactive,frame_000329.PNG,negative-deactive,frame_000329.PNG
frame_000330.PNG,negative-deactive,frame_000330.PNG,negative-deactive,frame_000330.PNG
frame_000331.PNG,negative-deactive,frame_000331.PNG,neutral,frame_000331.PNG
frame_000347.PNG,positive-active,frame_000347.PNG,positive-active,frame_000347.PNG
frame_000348.PNG,positive-active,frame_000348.PNG,positive-active,frame_000348.PNG
frame_000349.PNG,positive-active,frame_000349.PNG,positive-active,frame_000349.PNG
frame_000350.PNG,positive-active,frame_000350.PNG,positive-active,frame_000350.PNG
frame_000351.PNG,positive-active,frame_000351.PNG,positive-active,frame_000351.PNG
frame_000352.PNG,positive-active,frame_000352.PNG,positive-active,frame_000352.PNG
frame_000353.PNG,positive-active,frame_000353.PNG,positive-active,frame_000353.PNG
frame_000354.PNG,positive-active,frame_000354.PNG,positive-active,frame_000354.PNG
frame_000355.PNG,positive-active,frame_000355.PNG,positive-active,frame_000355.PNG
frame_000356.PNG,positive-deactive,frame_000356.PNG,neutral,frame_000356.PNG
frame_000357.PNG,positive-deactive,frame_000357.PNG,neutral,frame_000357.PNG
frame_000358.PNG,positive-deactive,frame_000358.PNG,neutral,frame_000358.PNG
frame_000359.PNG,positive-deactive,frame_000359.PNG,neutral,frame_000359.PNG
frame_000360.PNG,positive-active,frame_000360.PNG,neutral,frame_000360.PNG
frame_000361.PNG,positive-active,frame_000361.PNG,neutral,frame_000361.PNG
frame_000362.PNG,positive-active,frame_000362.PNG,neutral,frame_000362.PNG
frame_000363.PNG,positive-deactive,frame_000363.PNG,neutral,frame_000363.PNG
frame_000364.PNG,positive-deactive,frame_000364.PNG,neutral,frame_000364.PNG
frame_000365.PNG,positive-deactive,frame_000365.PNG,neutral,frame_000365.PNG
frame_000366.PNG,positive-deactive,frame_000366.PNG,neutral,frame_000366.PNG
frame_000367.PNG,positive-deactive,frame_000367.PNG,neutral,frame_000367.PNG
frame_000368.PNG,positive-deactive,frame_000368.PNG,neutral,frame_000368.PNG
frame_000369.PNG,positive-deactive,frame_000369.PNG,neutral,frame_000369.PNG
frame_000370.PNG,positive-deactive,frame_000370.PNG,neutral,frame_000370.PNG
frame_000371.PNG,positive-active,frame_000371.PNG,negative-deactive,frame_000371.PNG
frame_000372.PNG,positive-active,frame_000372.PNG,negative-deactive,frame_000372.PNG
frame_000373.PNG,positive-active,frame_000373.PNG,negative-deactive,frame_000373.PNG
frame_000374.PNG,positive-active,frame_000374.PNG,negative-deactive,frame_000374.PNG
frame_000375.PNG,positive-active,frame_000375.PNG,negative-deactive,frame_000375.PNG
frame_000376.PNG,positive-active,frame_000376.PNG,negative-deactive,frame_000376.PNG
frame_000377.PNG,positive-active,frame_000377.PNG,negative-deactive,frame_000377.PNG
frame_000378.PNG,positive-deactive,frame_000378.PNG,negative-deactive,frame_000378.PNG
frame_000379.PNG,positive-deactive,frame_000379.PNG,negative-deactive,frame_000379.PNG
frame_000380.PNG,positive-deactive,frame_000380.PNG,negative-deactive,frame_000380.PNG
frame_000381.PNG,positive-deactive,frame_000381.PNG,negative-deactive,frame_000381.PNG
frame_000382.PNG,positive-deactive,frame_000382.PNG,negative-deactive,frame_000382.PNG
frame_000383.PNG,positive-deactive,frame_000383.PNG,negative-deactive,frame_000383.PNG
frame_000384.PNG,positive-deactive,frame_000384.PNG,negative-deactive,frame_000384.PNG
frame_000385.PNG,positive-deactive,frame_000385.PNG,negative-deactive,frame_000385.PNG
frame_000386.PNG,positive-deactive,frame_000386.PNG,negative-deactive,frame_000386.PNG
frame_000387.PNG,positive-deactive,frame_000387.PNG,negative-deactive,frame_000387.PNG
frame_000388.PNG,positive-deactive,frame_000388.PNG,negative-deactive,frame_000388.PNG
frame_000389.PNG,positive-deactive,frame_000389.PNG,negative-deactive,frame_000389.PNG
frame_000390.PNG,positive-deactive,frame_000390.PNG,negative-deactive,frame_000390.PNG
frame_000391.PNG,positive-deactive,frame_000391.PNG,negative-deactive,frame_000391.PNG
frame_000392.PNG,positive-deactive,frame_000392.PNG,negative-deactive,frame_000392.PNG
frame_000393.PNG,positive-deactive,frame_000393.PNG,negative-deactive,frame_000393.PNG
frame_000394.PNG,positive-deactive,frame_000394.PNG,negative-deactive,frame_000394.PNG
frame_000395.PNG,positive-deactive,frame_000395.PNG,negative-deactive,frame_000395.PNG
frame_000396.PNG,positive-deactive,frame_000396.PNG,negative-deactive,frame_000396.PNG
frame_000397.PNG,positive-deactive,frame_000397.PNG,negative-deactive,frame_000397.PNG
frame_000398.PNG,positive-deactive,frame_000398.PNG,negative-deactive,frame_000398.PNG
frame_000399.PNG,positive-deactive,frame_000399.PNG,negative-deactive,frame_000399.PNG
frame_000407.PNG,positive-deactive,frame_000407.PNG,negative-deactive,frame_000407.PNG
frame_000412.PNG,positive-deactive,frame_000412.PNG,negative-deactive,frame_000412.PNG
frame_000413.PNG,positive-deactive,frame_000413.PNG,neutral,frame_000413.PNG
